지역,매장명,주소,위도,경도
대구,대구계명대점,대구광역시 달서구 계대동문로 11 (신당동) 투썸플레이스 대구계명대,35.8558105721411,128.493466482509
서울,삼전역점,"서울특별시 송파구 삼전로 66 (삼전동,SM76(순명빌딩)) 1, 2층",37.5045069082482,127.088602552993
전남,여수웅천해변공원점,전남 여수시 웅천남6로 21(웅천동),34.7393587023032,127.676421153393
대구,대구동북로점,대구광역시 동구 동북로 316 (신암동) 1층,35.8912777337332,128.62398978169
대전,대전전민점,대전광역시 유성구 유성대로1689번길 6 (전민동) 1~2층,36.3999637138798,127.39719485919
충청,서산테크노밸리점,"충청남도 서산시 성연면 성연3로 57-7 (일람리,알파빌딩) 1층~2층",36.8236417271772,126.449731080558
경상,북삼인평점,"경상북도 칠곡군 북삼읍 북삼로8길 2 (인평리,우신원룸) 1층",36.0710408976556,128.337705375836
서울,강남역중앙점,서울특별시 강남구 테헤란로1길 16 (역삼동) 2층,37.4994331757035,127.027938127133
서울,[휴점]도곡타워팰리스점,"서울특별시 강남구 언주로30길 56 (도곡동,타워팰리스) 1층",37.4880695220981,127.053483219997
부산,부산광복점,부산광역시 중구 광복로 49 (창선동1가) 2~3층,35.0993778785305,129.030485911988
울산,울산달동대영점,울산광역시 남구 도산로119번길 7 (달동) 1층,35.5309225043441,129.327287246581
서울,양천신목로점,"서울특별시 양천구 신목로 50 (신정동,리더스빌딩) 1층",37.5197401314243,126.872781869973
대전,대전반석점,"대전광역시 유성구 반석로 7 (반석동,애니빌프라자) 1층",36.3915798844452,127.313876423751
대전,대전문화점,대전광역시 중구 계룡로 911 (문화동),36.3211776584368,127.414481424001
경기,광릉수목원점,경기도 포천시 소흘읍 죽엽산로 691 (직동리) 1층,37.7733565776281,127.166053329405
경기,일산애니골점,"경기도 고양시 일산동구 애니골길 7-5 (풍동) 1층일부 , 2층일부",37.6694241890439,126.789149527948
경상,포항두호점,경상북도 포항시 북구 두호로 26 (두호동) 1층,36.0601974120273,129.375549743254
서울,남부지방법원점,서울특별시 양천구 신월로 385 (신정동) 투썸플레이스 남부지방법원점,37.5226286043191,126.863769378729
충청,청주예술의전당DT점,충청북도 청주시 흥덕구 직지대로 680,36.6425629722635,127.468604766518
대전,대전과학기술대점,"대전광역시 서구 복수서로 10 (복수동,계룡아파트) 275-31 1,2층 투썸플레이스",36.3052768707689,127.373466042578
인천,인천동춘점,"인천광역시 연수구 앵고개로264번길 30-5 (동춘동,청한빌딩) 1층",37.4068547744439,126.671437248056
경기,동두천지행역점,경기도 동두천시 지행로 53 (지행동) 1-2층,37.8926954664374,127.053238568833
