지역,매장명,주소,위도,경도
제주,제주애월구엄포구점(미니버전),"제주특별자치도 제주시 애월읍 구엄리 606 , 1층 빽다방",33.4841107382281,126.377485994239
경기,오산공군기지점,경기 평택시 신장동 229-17 2층,37.0825292491684,127.04597641046
경기,광명초교점,경기도 광명시 광명로928번길 16,37.4810933631247,126.857145842792
전북,완주혁신점,"전북특별자치도 완주군 이서면 기지로 47, 103호",35.838708443719,127.057338083519
서울,자양역점,"서울 광진구 뚝섬로34길 67 (자양동, 광진트라팰리스) 1층",37.5316853724558,127.068291454652
서울,종로꽃시장점,서울 종로구 종로 255 (종로5가) 1층,37.5713016685509,127.006139257991
전남,목포활어회플라자점,"전남 목포시 고하대로 641-21 (산정동, 목포 활어회 플라자) 판매동 138호",34.8068418898414,126.365858615656
충청,공주동학사점,충청남도 공주시 반포면 동학사1로 272,36.358712272596,127.238076832103
부산,부산일광신도시점,부산광역시 기장군 일광읍 해빛6로 43-25,35.2653175822866,129.225580346536
경기,부천소사본점,"경기 부천시 소사구 소사본동 82-4, 1층",37.4788108205024,126.795317321254
대구,빽다방 빵연구소 대구서재점,"대구 달성군 다사읍 서재리 781 1층,2층",35.8728530334415,128.489653361859
서울,길음뉴타운점,"서울 성북구 길음로 33 (길음동, 길음뉴타운) 길음뉴타운제비동 제지하2층 9호",37.6050832927232,127.022078590713
강원,원주무극부대점,강원특별자치도 원주시 가현동 5 (군부대內),37.3899726130553,127.944079168525
충청,청주복대대농점,충청북도 청주시 흥덕구 대농로 68(복대동),36.6415194726754,127.429717367893
서울,청계산입구역점,"서울시 서초구 청계산로 217, 1층",37.4463234319275,127.057319631369
경기,안산원곡군자점,"경기 안산시 단원구 화랑로 32 (원곡동, 군자상사) 1층",37.3315714430481,126.795958928259
충남,천안두정대우점,충남 천안시 서북구 두정로 244,36.8331040396485,127.144122810502
전북,김제신풍점,전북특별자치도 김제시 금성로 96 (신풍동),35.7992044631023,126.900725523615
전주,전주아중견훤로점,전주시 덕진구 견훤로 233 (인후동1가) 1층,35.8323805925748,127.158049317283
부산,부산자갈치시장점,"부산 중구 자갈치로 33 (남포동6가, 신천지) 1층",35.0970547948845,129.02783968921
인천,인천가좌가림고점,"인천 서구 원적로 63, 111호",37.4927873268975,126.679969379804
경기,용인고림내안애점,"경기 용인시 처인구 경안천로 120, 1층",37.2425269745234,127.215346249946
경기,안양비산래미안점,"경기 안양시 동안구 관악대로 133, 1층",37.3994131683173,126.938662986594
경기,구리인창삼거리점,경기 구리시 동구릉로53번길 4 (인창동) 1층,37.6053803794935,127.133623329717
경상,영천망정점,경상북도 영천시 창신1길 42,35.9908304314973,128.955106556463
대구,대구동촌역점,대구 동구 동촌로16길 16 (검사동) 1층,35.8869399235616,128.65101121691
서울,염창역달빛거리점,서울특별시 양천구 공항대로 618,37.5466554172496,126.873507894537
강원,속초터미널점,"강원도 속초시 조양동 1419-5, 1층",38.1903816715897,128.598036503402
충청,천안용곡세광점,충청남도 천안시 동남구 풍세로 769-28,36.7797034124992,127.138721867446
전북,완주삼례터미널점,"전북 완주군 삼례읍 동학로 28, 1층 빽다방",35.9101412875401,127.074972078593
전북,전북순창점,전북특별자치도 순창군 순창읍 순창로 225,35.3750807142656,127.142921052743
강원,인제원통점,"강원도 인제군 북면 원통리 656-41, 1층",38.1236178171761,128.204759867532
인천,인천국세청점,인천광역시 남동구 남동대로765번길 25,37.4506117724733,126.706103334468
대전,대전목양마을점,대전광역시 중구 목동 88-6,36.3360938501347,127.406717618163
서울,이수역13번출구점,"서울 동작구 사당동 132-10, 1층",37.4876505433487,126.981275668238
인천,인천계양위너스카이점,인천 계양구 효성동 325-2 D동 107호,37.5260450331818,126.707069268268
서울,신논현역점,서울 서초구 반포동 738-47,37.5051567030878,127.023025725583
대구,대구시지점,대구광역시 수성구 달구벌대로 3205 (신매동),35.8404869063649,128.707456743259
경기,부천중동점,"경기도 부천시 부흥로 315번길 62, 1층",37.4974376663969,126.777227877041
경기,철산자이더헤리티지점,경기 광명시 철산동 235 1층,37.4825764087772,126.869845790901
전북,정읍호남고점,전북특별자치도 정읍시 초산로 5 (시기동),35.5600092735423,126.851629727364
인천,인천용현시장북문점,인천 미추홀구 독정이로 24-1,37.4581625108123,126.654235598268
대전,대전하기동점,대전광역시 유성구 송림로 44,36.3873365299266,127.322607250183
경기,광교센트럴점,"경기 수원시 영통구 이의동 1322-8, 1층",37.2929967478999,127.04954382515
경기,산본흥진점,"경기 군포시 오금로 15-30, 1층",37.3530716665426,126.929771095073
전북,김제시청점,전북특별자치도 김제시 중앙로 57 (서암동),35.8054084787307,126.882611646753
서울,이태원점,서울 용산구 이태원로20길 2-12 (이태원동) 1층,37.5339301058858,126.991523601724
서울,장위자이레디언트점,"서울특별시 성북구 돌곶이로30길 24, 상가동 107호 좌측",37.6130579065898,127.056929309429
충남,천안두정오성점,충남 천안시 서북구 오성로 1,36.8307214696093,127.127599320138
경북,포항연일점,경북 포항시 남구 연일읍 동문로76번길 10-6 105호,35.9967736764825,129.353734586096
전라,목포연산점,전라남도 목포시 연산로 163,34.8109585752449,126.379554797433
경기,기흥테라타워점,"경기도 용인시 기흥구 서천로201번길 11 (지하1층 C-L143,144호)",37.231425985432,127.071894127547
충북,충북음성점,충북 음성군 음성읍 수정로 55 (읍내리) 1층,36.9350219729284,127.692519123316
경북,김천신음점,경북 김천시 시청로 57,36.1334497493689,128.117357445497
경기,평택고덕유보라점,"경기도 평택시 고덕국제2로 45, 131호",37.0469145187259,127.046263385248
대전,대전둔산더샵엘리프점,대전 서구 탄방로 112 102호,36.3387615556476,127.396758460951
경기,남양주마석중흥점,경기도 남양주시 화도읍 맷돌로 117,37.6577529315535,127.303386293014
대구,대구이천푸르지오점,대구 남구 이천동 474-1 상가동,35.8503355487027,128.598189157919
대전,대전관저마치광장점,대전 서구 구봉로 133 에스프라자,36.2967266588157,127.337795093814
경기,안양덕천점,경기 안양시 만안구 안양동 192-20,37.3905540200601,126.937403525598
대전,대전선화해모로점,대전 중구 선화동 193-26,36.3319921145019,127.416176726452
경기,빽다방 빵연구소 오산가장점,"경기도 오산시 가장산업동로66, 지하 1층 및 1층(가장동)",37.1623840244699,127.043127589242
서울,장위전통시장점,서울 성북구 장위동 66-320,37.6092948373924,127.052454571809
전북,군산경장철길숲점,전북특별자치도 군산시 미장길 29,35.9704384642832,126.728979975264
경기,안양관양시장점,경기 안양시 동안구 관양동 1420-41 1층,37.4041252011573,126.960837887348
충남,아산세교초교점,충남 아산시 배방읍 세교중앙로 32,36.7791244609,127.093688716559
경기,의정부KT사거리점,경기 의정부시 신흥로 193,37.7334508924291,127.043237494046
대전,대전월평선사점,대전광역시 서구 청사로120,36.3595400405047,127.377051137856
부산,부산사상역점,"부산광역시 사상구 광장로56번길 5, 1층",35.1616745534898,128.982703181346
서울,신내우남점,"서울시 중랑구 봉화산로 56길 51, 우남푸르미아 상가 1층",37.6060884746945,127.098961382584
전북,전주효문중점,전북특별자치도 전주시 완산구 용리로 86 (삼천동1가),35.7984859159286,127.119272793622
경기,시흥메가폴리스점,경기도 시흥시 협력로 281,37.3516293502189,126.715540051698
경기,안산성포예술인점,경기 안산시 상록구 성포동 583-5,37.3206920064562,126.843834056944
충청,청주비하월드점,충청북도 청주시 흥덕구 가로수로 1099 (비하동),36.6267969975129,127.418959291636
전북,익산하나로사거리점,전북특별자치도 익산시 하나로 434 (어양동),35.9592246002032,126.981929403058
경기,동탄역디에트르더마당점,경기도 화성시 동탄오산로 29 (오산동),37.1993103412943,127.090189650458
경상,김해외동점,경상남도 김해시 내외중앙로 47 (외동),35.2343120432366,128.866273172504
경기,가평읍내사거리점,경기도 가평군 가평읍 가화로 132,37.8313750042133,127.513117784138
인천,인천올리브백화점점,인천광역시 남동구 남동대로 880 (간석동) 110호,37.460999951806,126.708864593972
경기,안성중앙대점,경기도 안성시 대덕면 대학10길 21,37.0021449452804,127.226548287861
경기,신장사거리점,경기도 하남시 신장로 111 (신장동),37.5374653454341,127.205451845049
전라,여수학동점,전라남도 여수시 시청동5길 14 (학동),34.7586804101276,127.666143956351
전라,영광터미널농협점,전라남도 영광군 영광읍 신남로 177,35.2764059116661,126.501652959768
경상,포항법원점,경상북도 포항시 북구 법원로 175 (양덕동),36.0904169064088,129.387648299995
충청,공주중동점,충청남도 공주시 무령로 219-1 (산성동),36.4567691207908,127.124251877379
대전,대전지족역사점,대전광역시 유성구 노은로 273 (지족동),36.3840854826124,127.319482085631
전라,순천시청점,전라남도 순천시 장명로 15 (장천동),34.9512087460423,127.485627843045
서울,강일2지구점,서울특별시 강동구 아리수로93나길 38 (강일동),37.5719495468616,127.173931648055
전북,전주송천중앙점,전북특별자치도 전주시 덕진구 송천중앙로 154 (송천동1가),35.8604879067083,127.121718183305
서울,정릉역점,서울 성북구 정릉로26길 61 1층,37.6027558318797,127.013185906558
경기,광명전통시장남부점,경기도 광명시 오리로 963-1 (광명동),37.4787237474965,126.856062401825
전북,익산역서부점,전북특별자치도 익산시 군익로 520-16 (송학동),35.9407216356885,126.94276032545
인천,인천신검단풍경채1차점,"인천광역시 서구 금정로 12 (불로동, 신검단중앙역풍경채어바니티)",37.605612464213,126.698949129407
대구,대구서문시장점,대구광역시 중구 큰장로 126 (대신동),35.8693881149697,128.579301926789
경기,안산선부한양점,경기도 안산시 단원구 달미로 67 (선부동),37.341953535801,126.814845293153
대전,대전천동리더스시티점,"대전광역시 동구 안샘로 11 (천동, 리더스시티4BL)",36.3182518281302,127.445030252328
서울,종로새문안점,서울특별시 종로구 새문안로83,37.5703546250501,126.973968562862
서울,까치산역점,서울특별시 강서구 강서로 35 (화곡동),37.5308913669333,126.846954538529
경기,부천고리울점,경기도 부천시 오정구 고리울로52번길 24,37.5262169781286,126.821296574947
충청,천안입장점,충청남도 천안시 서북구 입장면 하장4길 2,36.9144277410896,127.22201989386
부산,부산서면에이원프라자점,부산광역시 부산진구 중앙대로 668 (부전동),35.1524174833396,129.059590929327
전북,고창흥덕점,전북특별자치도 고창군 흥덕면 서이길 1-1,35.5191420038929,126.698978473983
강원,강원평창점,강원특별자치도 평창군 평창읍 노성로 101,37.3686144625402,128.395673950326
경기,동탄산업단지점,경기도 화성시 동탄기흥로 147-13 (방교동),37.172862384602,127.090251101201
경기,김포고촌역점,경기도 김포시 고촌읍 김포대로 348,37.6018819744133,126.770340198817
서울,미아역점,서울특별시 강북구 도봉로 190 (미아동),37.6258982556346,127.027000082119
서울,양천향교역점,서울특별시 강서구 강서로 471 (마곡동),37.5674482048077,126.840573315951
충청,충북괴산점,충청북도 괴산군 괴산읍 읍내로 286,36.8085249130685,127.794598122949
제주,제주연동사장1길점,제주특별자치도 제주시 연동8길 7 (연동),33.4851414250848,126.490807609442
인천,인천구월테크노밸리점,인천광역시 남동구 선수촌공원로17번길 1 (구월동),37.4402282669533,126.709647489089
경기,의정부역브라운스톤점,"경기도 의정부시 시민로179번길 10 (신곡동, 의정부역 브라운스톤 리버뷰)",37.7377988006758,127.055675317508
전북,전주중산점,전북특별자치도 전주시 완산구 중화산로 43 (중화산동2가),35.8142287504056,127.117866176731
경상,포항한동대점,경상북도 포항시 북구 흥해읍 한동로 558,36.1023014256562,129.389266058166
충청,천안두정점,충청남도 천안시 서북구 두정로 271 (두정동),36.8332567599608,127.147007440446
경기,광명광복점,경기도 광명시 광복로 70 (철산동),37.4900479183147,126.866131220222
인천,인천계산삼거리점,인천 계양구 경명대로 1059,37.5437016052041,126.724741467911
대구,대구상동금륜점,대구광역시 수성구 청수로 54 (상동),35.8402567211188,128.614155104993
부산,부산양정자이더샵점,"부산광역시 부산진구 연수로38, 170동 1층 118호",35.1742394946232,129.075816173133
충청,제천강제점,충청북도 제천시 장평천로 1 (강제동),37.1243031743452,128.224525768305
경기,안양어반포레점,경기도 안양시 만안구 안양동 618,37.3913887693717,126.922837040691
경기,오산세교가수점,경기도 오산시 초평중앙로 127-4,37.1438165880493,127.047685965166
강원,하이원그랜드호텔점,강원특별자치도 정선군 사북읍 하이원길 265,37.2120533263011,128.82171779524
서울,관악중부시장점,서울특별시 관악구 행운1길 132 (봉천동),37.4843825765396,126.956328907178
대전,충남대정문점,대전 유성구 대학로 86 1층 107호,36.3610863513524,127.34477497913
경상,의성안계점,경상북도 의성군 안계면 안계길 149,36.3848008527363,128.436475658699
전북,익산금마점,전북특별자치도 익산시 금마면 금마길50,35.991000505831,127.052258116623
인천,인천서구경서점,인천광역시 서구 도요지로 24 (경서동),37.5588101797139,126.653239449792
제주,서귀포516로점,제주특별자치도 서귀포시 516로 450 (상효동),33.2912763677561,126.594946583574
대구,대구엑스코점,대구광역시 북구 유통단지로8길 70 (산격동),35.9052082012955,128.612383347496
경상,진주상봉점,경상남도 진주시 의병로 56 (상봉동),35.1977395159125,128.068659505493
인천,소래포구역점,인천광역시 남동구 소래역로36,37.4003132258351,126.735462609054
경기,화성새솔송린점,경기도 화성시 노들길 4,37.2797842212143,126.820007465509
인천,인천부평금호이수점,인천광역시 부평구 마장로272번길 57,37.5025518834866,126.706233714258
경기,경기북부청사역점,경기도 의정부시 장곡로 620 (신곡동),37.750355968647,127.071672013883
서울,신촌연세로점,서울특별시 서대문구 연세로 23 (창천동),37.5577621622783,126.93669022608
인천,인천학익신동아점,인천광역시 미추홀구 매소홀로 474 (학익동),37.4392651949563,126.674711746261
서울,미아사거리성북우체국점,서울특별시 성북구 동소문로 304 (하월곡동),37.6069157517054,127.028664468401
전북,군산소룡점,전북특별자치도 군산시 공항로 86 (소룡동),35.9759269801489,126.678732622015
전라,담양메타점,전라남도 담양군 담양읍 깊은실길 16,35.3220439423115,127.003800435059
전북,전주효천교점,전북특별자치도 전주시 완산구 효천중앙로 49 (효자동2가),35.798970620292,127.107210506344
경기,고양원당e편한시티점,"경기도 고양시 덕양구 호국로790번길 101 (성사동, e편한세상 시티 원당)",37.6543244453521,126.841292756337
경상,의성군청점,경상북도 의성군 의성읍 중앙길 83,36.3517642574045,128.696306252634
경기,의왕서해그랑블점,"경기도 의왕시 경수대로 262 (오전동, 의왕서해그랑블(블루스퀘어))",37.3506825569407,126.973189534705
강원,강릉경포해변점,강원특별자치도 강릉시 창해로 473 (강문동),37.8026251883443,128.910183557957
부산,부산연산월드컵대로점,부산광역시 연제구 월드컵대로 159 (연산동),35.1867842636431,129.078859525455
서울,도봉천점,서울특별시 도봉구 도봉로177길 26 (도봉동),37.6818669298496,127.044771521602
제주,제주종합경기장점,제주특별자치도 제주시 오라로 150 (오라일동),33.4942187203134,126.518567969198
전라,목포포미점,전라남도 목포시 포미로 10 (용해동),34.8169738171902,126.397905795579
경기,부천엘림캐슬점,경기도 부천시 소사구 경인로 255 (심곡본동),37.4832485855906,126.783999025068
강원,강릉교동광장점,강원특별자치도 강릉시 솔올로5번길 52 (교동),37.7635705490852,128.877210629427
충청,서산대산점,충청남도 서산시 대산읍 구진로 28,36.9379140195553,126.435237343093
경상,구미송정푸르지오점,경상북도 구미시 백산로 64 (송정동),36.1212934947597,128.340343951859
대전,대전선화빌리프점,대전광역시 중구 대종로517번길 61 (선화동),36.3283972655773,127.421260008487
경기,평택대점,경기도 평택시 현신로 12 (용이동),36.9943817338029,127.135764080684
대전,대전갈마중로점,대전광역시 서구 갈마중로 35 (갈마동),36.347721684178,127.373144171449
서울,금천시흥문일점,서울특별시 금천구 시흥대로51길 33 (시흥동),37.4507476801202,126.899815562008
서울,안암성북천점,서울특별시 성북구 고려대로8길 71,37.5827835915204,127.022426365566
전라,전남강진점,전라남도 강진군 강진읍 보은로2길 33,34.6395551922375,126.769880178168
서울,외대앞역교차로점,"서울특별시 동대문구 외대역동로 63-12 (휘경동, 이문휘경 지웰에스테이트)",37.5945752100931,127.063902128929
충청,천안동남경찰서점,충청남도 천안시 동남구 청수14로 102 (청당동) 108호,36.7855626581229,127.15738691592
경상,경남하동빛드림본부점,경상남도 하동군 금성면 경제산업로 509,34.9739586449703,127.812892474546
전라,완도청해진점,전라남도 완도군 완도읍 청해진남로 15,34.3137157232104,126.756851626533
전북,전주효자기전점,전북특별자치도 전주시 완산구 우전로 339 (효자동3가),35.8248920458143,127.101641822196
대구,대구화원명천로점,대구광역시 달성군 화원읍 명천로 135,35.801103467804,128.5035480989
충청,천안청당벽산점,충청남도 천안시 동남구 청당2길 99 (청당동),36.7801903056482,127.153942423864
전북,전주에코백석점,전북특별자치도 전주시 덕진구 백석남로 131 (송천동2가),35.8790899675001,127.125633848862
인천,인천송도센트로드점,인천광역시 연수구 인천타워대로 323 상가D동 1층 114호,37.3995231669444,126.629572683174
강원,춘천신북샘밭점,강원특별자치도 춘천시 신북읍 신샘밭로 366,37.9247766551383,127.751310304985
서울,상일동역점,서울특별시 강동구 고덕로 391 (고덕동),37.5572260091644,127.168978454847
경기,수원매탄위브점,경기도 수원시 영통구 인계로220번길 10 (매탄동),37.264560045444,127.041256186468
경기,동두천중앙사거리점,경기도 동두천시 중앙로 261,37.9048046071346,127.053657089185
충청,아산탕정미래초교점,충청남도 아산시 탕정면 탕정면로 54-3,36.7984311601481,127.063454882985
전북,전주삼천세창점,전북특별자치도 전주시 완산구 용리로 177,35.7987853947872,127.127707482904
서울,혜화역점,서울특별시 종로구 대학로 131,37.5829020305366,127.001503267532
경기,부천송내사회체육관점,경기도 부천시 소사구 경인로 110-1,37.4837695450218,126.767707469874
서울,면목2동점,서울특별시 중랑구 동일로 645,37.588142860705,127.079593388472
전북,전주평화사거리점,전북특별자치도 전주시 완산구 모악로 4765,35.794649242213,127.132113182021
세종,세종조치원욱일점,세종특별자치시 조치원읍 행복12길 1,36.6036971471138,127.292751762616
서울,위례아이파크점,서울특별시 송파구 위례광장로 136,37.4771958181254,127.142374845651
부산,부산서면롯데후문점,부산광역시 부산진구 부전로66번길 26,35.1557851047925,129.056097289302
서울,신자초사거리점,서울특별시 광진구 뚝섬로 590,37.5331352364244,127.075301209905
경기,광주삼동점,경기도 광주시 고불로 458,37.4098978269349,127.200154559896
전북,전주한옥어진길점,전북특별자치도 전주시 완산구 어진길 40,35.8177430695533,127.152321003834
충청,천안중앙시장점,충청남도 천안시 동남구 사직로 4,36.8004816041324,127.149756064037
전북,전주만성북부점,전북특별자치도 전주시 덕진구 만성북로 19,35.8497686443551,127.077328796243
전라,광양용강점,전라남도 광양시 광양읍 와룡길 5,34.9710459868083,127.609367339427
경상,경산신대부적점,경상북도 경산시 압량읍 압독2로1길 15,35.8436138886683,128.763229914053
경기,김포구래휴트라움점,경기도 김포시 김포한강10로 133번길 66,37.6411207319691,126.61987585119
충청,당진수청호반점,충청남도 당진시 수청1길 47,36.8880089364455,126.650428760409
서울,노량진드림스퀘어점,서울특별시 동작구 노들로2길 7,37.5141942939247,126.938586139882
경상,양산평산점,경상남도 양산시 평산로 21,35.3814018289814,129.152527516678
서울,남부터미널점,서울특별시 서초구 효령로55길 10,37.4852094743801,127.014668789154
전북,전주만성중앙점,전북특별자치도 전주시 덕진구 만성중앙로17-10,35.8448076999375,127.074584884751
서울,종로경희궁의아침점,서울특별시 종로구 사직로8길 34,37.5735877659071,126.9724255294
서울,구로지밸리점,서울특별시 구로구 디지털로 300,37.4849270383011,126.896538036905
서울,둔촌동역점,서울시 강동구 양재대로 1367,37.5283077805775,127.135932437159
전북,김제용지점,전북특별자치도 김제시 용지면 콩쥐팥쥐로 844,35.8159634005533,126.993063614082
경기,시흥배곧한라점,경기도 시흥시 서울대학로 172-20,37.3622658073564,126.718379533859
서울,종로정동사거리점,서울특별시 종로구 새문안로 46,37.5688134061202,126.970255557608
대전,대전대흥자이점,대전광역시 중구 충무로107번길 122,36.3233231937734,127.426063482042
제주,제주신비로점,제주특별자치도 제주시 주르레길 1,33.4500807816909,126.486076228066
대전,대전삼성아파트점,대전광역시 중구 계룡로 856,36.3245253865392,127.40950447109
강원,양구버스터미널점,강원특별자치도 양구군 양구읍 중심로 196,38.1076970847855,127.989396196541
제주,마포시민공원점,제주특별자치도 제주시 구좌읍 월정3길 60,33.5558680174199,126.795360116594
대구,대구으뜸병원점,대구광역시 중구 국채보상로 532-1,35.870023672919,128.58899830509
전라,광양성황점,전라남도 광양시 성황6길 28,34.936996397469,127.680714041275
충청,청주가경아이파크점,충청북도 청주시 흥덕구 서현로 60,36.6175418320014,127.428835966064
인천,인천가정고점,인천광역시 서구 서달로163번길 4,37.5134084393993,126.678531727485
세종,세종조치원역점,세종특별자치시 조치원읍 으뜸길 208,36.6008007780305,127.297055981757
서울,연남센트럴점,서울 마포구 연남동 228-44,37.5623551701399,126.924569902235
서울,석촌배명점,서울특별시 송파구 삼학사로 42,37.5008443924282,127.097108877465
인천,인천부개코오롱점,인천광역시 부평구 부평문화로 216,37.4930318448139,126.740297311174
경기,용인신갈롯데점,경기도 용인시 기흥구 중부대로 375,37.2719404348259,127.107852657512
전북,장수장계점,전북특별자치도 장수군 장계면 한들로 90-1,35.7309376508713,127.582067666673
경상,창원가음한림풀에버점,경상남도 창원시 성산구 가음정로23번길 10-21,35.2108568443804,128.688636587107
서울,홍익대제3기숙사점,서울특별시 마포구 성미산로 55,37.5596804055369,126.914181454361
전라,순천서면점,전라남도 순천시 서면 삼산로 291,34.9877148840542,127.504480400589
서울,잠실여고후문점,서울특별시 송파구 가락로 140,37.5022414085538,127.111489777158
전북,전북임실점,전북특별자치도 임실군 임실읍 운수로 51,35.6129166118996,127.285691004734
전라,광양칠성점,전라남도 광양시 광양읍 칠성리 126,34.9780703815396,127.583000376054
경기,은현농협에너지점,경기도 양주시 은현면 화합로 1148,37.8495833159654,127.042418973142
대전,대전안골네거리점,대전광역시 서구 동서대로 994,36.3329262826301,127.372702152429
경기,의정부호원한주점,경기도 의정부시 평화로 323,37.7209015931539,127.047305884846
대구,대구만촌역태왕점,대구광역시 수성구 달구벌대로 2599,35.859494695632,128.647059798918
경기,안양포도원점,경기도 안양시 동안구 포도원로 4,37.361963503677,126.962525270509
경기,빽다방 빵연구소 안성당왕점,경기도 안성시 안성맞춤대로 1182 (당왕동),37.0182645067601,127.267748904667
대전,대전효촌마을점,대전광역시 동구 동서대로1668번길 42,36.3465506196396,127.434949094276
경기,오산궐동점,경기도 오산시 궐리사로 31,37.1604131650208,127.056187754024
강원,속초해수욕장점,강원특별자치도 속초시 해오름로171,38.1893450119034,128.602991688946
경기,퇴계원중학교점,경기도 남양주시 퇴계원읍 퇴계원로 53,37.651685267223,127.141968921683
경기,광명기아타운점,경기도 광명시 기아로 46,37.435968150779,126.884590003497
제주,제주서광로동성길점,제주특별자치도 제주시 동성길 4,33.499783293247,126.510431626948
경기,경기광주퇴촌점,경기도 광주시 퇴촌면 광동로 72,37.4701733283474,127.310517940307
경기,광명두산위브점,경기도 광명시 광덕산로 26,37.4683120540749,126.872465851923
경기,평택소사벌삼성타워점,경기도 평택시 평남로 858,37.0001291659972,127.111576772566
서울,대림성모점,서울특별시 동작구 시흥대로 658,37.4903749716012,126.908076731256
인천,인천검암2지구점,인천광역시 서구 승학로 562,37.5662405091648,126.681986643844
경기,구리수택더바임점,경기도 구리시 검배로 76,37.5955834905119,127.146652634222
서울,역촌역점,서울특별시 은평구 서오릉로 71,37.6070075809917,126.921952781175
서울,구로대륭포스트8차점,서울특별시 구로구 디지털로26길 43,37.4810070418126,126.89442230572
세종,세종산울마을7단지점,세종특별자치시 산울7로 11,36.5322046654215,127.264637526304
전북,전주시청점,전북특별자치도 전주시 완산구 기린대로 205,35.8253699913856,127.146953897066
충청,청주내수점,충청북도 청주시 청원구 내수읍 청암로 56,36.7234207488708,127.536690493299
전북,전주서신아이파크점,전북특별자치도 전주시 완산구 백제대로 398,35.8286893700174,127.123264479809
대구,대구군위점,대구광역시 군위군 군위읍 중앙길 90,36.2363836518761,128.566959192339
전북,익산마동풍경채점,전북특별자치도 익산시 서동로166,35.9367232178459,126.96913880911
대구,대구복현네거리점,대구광역시 북구 동북로 297,35.8926843173683,128.622603297019
부산,부산부곡점,부산 금정구 부곡동 294-5 1층,35.2274372216901,129.09233233098
경기,남양주호평점,경기도 남양주시 늘을3로 65-8,37.659975265372,127.247741518691
서울,중랑묵동신도점,서울특별시 중랑구 중랑역로 273,37.6164409485817,127.078432780113
경기,광주고산점,경기도 광주시 고산길 34,37.3709949780992,127.228630082342
대전,대전홍도점,대전광역시 동구 동산초교로23번길 3,36.3461061196784,127.426661229434
제주,제주한라대점,제주특별자치도 제주시 한라대학로 73-1,33.4765058003427,126.478216053894
충청,천안성정현대점,충청남도 천안시 서북구 쌍용대로 297,36.8238236717223,127.136599410287
서울,서울한국외대점,서울특별시 동대문구 이문로 119,37.5975028771774,127.06068519121
부산,부산역점,부산광역시 동구 중앙대로196번길 6-5,35.1139581434767,129.040047750001
인천,인천송도유원지점,인천광역시 연수구 청량로104,37.417367097566,126.655915725071
경기,군포신환점,경기도 군포시 번영로 577,37.3619422351353,126.939815319441
경기,시흥은계호수점,경기도 시흥시 은계로 260,37.4448174617724,126.80314626122
인천,인천송림아이원점,인천광역시 동구 송미로 7,37.4809314276095,126.647689209272
경상,빽다방 빵연구소 구미옥계점,경상북도 구미시 산호대로25길 10 (옥계동),36.1377120530954,128.416319180533
부산,부산구포시장점,부산광역시 북구 구포시장5길 11,35.207601119788,129.003760621928
경상,김해아이스퀘어점,"경상남도 김해시 김해대로 2342, 아이스퀘어몰 1층 A-105호",35.2257165287958,128.883240412144
인천,인천검단연세프라자점,인천광역시 서구 이음5로 20,37.5937114775145,126.709914574554
전라,담양죽녹원점,전라남도 담양군 담양읍 객사4길 38-18,35.3237193069918,126.985178910389
서울,석촌호수단길점,서울특별시 송파구 백제고분로39길 5,37.5050480478563,127.104990862714
전라,전남무안터미널점,전라남도 무안군 무안읍 무안중앙로 2,34.9884473334097,126.478578285679
경기,고양삼송시티점,경기도 고양시 덕양구 동송로 33,37.6490641128528,126.896975022417
경기,의정부경의교차로점,경기 의정부시 의정부동 166-4 1층,37.7336948842437,127.047654355382
서울,중곡사거리점,서울특별시 광진구 용마산로 51,37.5582779353547,127.087629250156
서울,노원상계3단지점,서울특별시 노원구 동일로217가길 39,37.6530654591862,127.058210452271
제주,제주동문시장점,제주특별자치도 제주시 동문로 4,33.5128771965117,126.526933922485
인천,부평보건소점,인천광역시 부평구 부흥로293번길 8,37.4989194956908,126.724793410868
경기,수원오목천점,경기도 수원시 권선구 삼천병마로1592번길 3,37.2449145191984,126.963747797937
전북,전주효자상산점,전북특별자치도 전주시 완산구 효자천변2길 13,35.8048841482981,127.114181530262
서울,한남순천향점,서울특별시 용산구 대사관로 56,37.5332845884683,127.004186627406
경상,김천부곡점,경상북도 김천시 부곡길145,36.1259262795346,128.096936398485
서울,서울경희대점,서울특별시 동대문구 경희대로 20,37.5933617852346,127.052916011546
세종,세종시립도서관점,세종특별자치시 세종로 1219,36.5116348822129,127.241037472993
대전,대전노은파로스빌점,대전광역시 유성구 은구비로 18,36.3755822055505,127.317078880214
충청,천안직산산단점,충청남도 천안시 서북구 직산읍 4산단7로 92,36.8684830973917,127.12278281088
대전,대전한신s메카점,대전광역시 유성구 테크노3로 65,36.429324016176,127.390778973664
경기,구리검배로점,경기도 구리시 검배로 27,37.598849004063,127.142936765121
경기,신동탄헤센타워점,경기도 화성시 영통로60번길 7,37.2368037326095,127.061953428367
대구,대구동성로공평점,대구광역시 중구 동성로6길 77,35.8684042184121,128.599616587785
대전,대전갈마네거리점,대전광역시 서구 신갈마로 186,36.3508716123058,127.368715286046
서울,서울JD타워점,서울특별시 중구 동호로 347,37.5653533468891,127.002047124379
전라,완주군청점,전라북도 완주군 용진읍 운곡4로 20,35.9058821858733,127.165574027333
서울,서울숭미초교점,서울특별시 도봉구 노해로 178,37.6500678480254,127.028367951378
