지역,매장명,주소,위도,경도
경남,김해서부문화센터점,경남 김해시 율하2로 218,35.1732634843448,128.820556907331
경남,김해경원고교점,경남 김해시 우암로 21-1 1층(외동),35.2327328352773,128.860201965161
경남,김해한림점,경남 김해시 한림면 김해대로 1464 1층,35.2769798672984,128.832238937721
경남,김해흥동점,경남 김해시 흥동로 45 B동 (흥동),35.2224876485618,128.853766203869
경남,김해연지공원점,경남 김해시 금관대로1368번길 4 (내동) 이디야커피,35.2444736950083,128.867128471254
경남,김해아이스퀘어점,경남 김해시 부원동 939 아이스퀘어몰 A-2블록 C313호,35.22099,128.88542
경남,김해내외동점,"경남 김해시 내외중앙로 48 (외동,리치빌딩)102호",35.234152768323,128.866935577421
경상,밀양내이동점,"경상남도 밀양시 중앙로 381 (내이동) 1,2층",35.4956894053752,128.751040798147
경상,밀양시청점,경상남도 밀양시 시청로1길 4,35.5039271783447,128.744679772898
경상,밀양삼문동점,경상남도 밀양시 미리벌로2길 20,35.482526550406,128.747627033808
경남,밀양삼랑진점,경남 밀양시 삼랑진읍 천태로 12 1층,35.3968473656995,128.83801505179
경남,밀양역DI점,경남 밀양시 가곡4길 15 (가곡동) 101호,35.4727009096635,128.769272317357
경상,거제아주동점,경상남도 거제시 아주1로2길 26-1 (아주동),34.8673108408213,128.689159241257
경상,거제고현점,경상남도 거제시 거제중앙로29길 13 1층,34.889660568509,128.62090033104
경상,거제계룡점,경상남도 거제시 계룡로 62,34.8762669931427,128.626096083854
경남,거제장평점,경남 거제시 장평로 20,34.8913575878343,128.615097943311
경남,거제서정점,경남 거제시 거제면 거제남서로 3471 101호,34.8498647421871,128.585154431702
경남,거제고현중앙점,"경남 거제시 거제중앙로24길 13 (고현동, 도영빌딩) 102,104,105호",34.8887964983975,128.624371490055
경남,거제상동점,경남 거제시 상동5길 25 (상동동) 1층 101호,34.8675065245278,128.63551382239
경남,거제지세포성점,경남 거제시 일운면 지세포해안로 244 지1~1층,34.8347511005615,128.716168775309
경남,거제장목점,경남 거제시 장목면 옥포대첩로 1143,34.9595431376579,128.712275564894
경상,양산금산점,경상남도 양산시 동면 금산리 1446-15 1층,35.3098552068382,129.023589240156
경남,양산북정점,"경남 양산시 북정로 17 (북정동, EDIYA COFFEE/서울족발) 1층",35.3592085630983,129.042351667839
경남,양산가촌점,경남 양산시 물금읍 백호로 34 1층,35.3203871471051,128.999393560126
경남,양산평산동점,"경남 양산시 평산북1길 11 1,2층(평산동)",35.3863220842697,129.155251419674
경남,양산역점,"경남 양산시 양산역7길 14 1층 108호(중부동, 스타파크)",35.338509884923,129.027685841882
경남,양산소주점,경남 양산시 소주회야로 45-40 (소주동) 1층,35.4069045111536,129.157283676126
경남,양산상북점,경남 양산시 상북면 반회서5길 7 1층 일부,35.4140394920149,129.059164372035
경남,양산롯데마트웅상점,"경남 양산시 삼호1길 34 (삼호동, 롯데마트)",35.412591078119,129.166983220837
경남,양산증산점,"경남 양산시 물금읍 증산역로 136 (나래클래스) 102,103,104호",35.3131378520986,129.001656978383
경남,의령점,경남 의령군 의령읍 충익로 18 (로얄장여관) 1층,35.3176017634845,128.262340241764
경상,경남함안점,경상남도 함안군 가야군 함마대로 1504,,
경남,창녕점,경남 창녕군 창녕읍 화왕산로 50,35.5415146989105,128.506329612927
경남,창녕남지점,경남 창녕군 남지읍 동포옛길 21-44 1층,35.3922173476575,128.482298428792
경남,창녕부곡점,경남 창녕군 부곡면 온천중앙로 47 -,35.4393497582444,128.589441417672
