매장명,주소,지역,위도,경도
북창,"서울 중구 남대문로1길 60 (북창동, 문치과빌딩)",서울,37.5636747018255,126.977790455377
염창,"서울 강서구 양천로 723 (염창동, 성우빌딩)",서울,37.5495252417773,126.876367234255
구로태평양물산,"서울 구로구 디지털로31길 12 (구로동, 태평양물산) 102동1호",서울,37.4851756855256,126.894869839407
선릉역,"서울 강남구 테헤란로 422 (대치동, KT타워)",서울,37.5053202922409,127.052862629563
원더스 강남,"서울 서초구 강남대로 373 (서초동, 홍우빌딩)",서울,37.4959829346636,127.028010119934
왕십리민자역사,"서울 성동구 왕십리광장로 17 (행당동, 왕십리민자역사), 왕십리광장 1층",서울,37.5614417528647,127.038394194396
양재사옥,"서울 서초구 남부순환로 2620 (양재동, 강남피타워)",서울,37.484522966337,127.037325442562
고덕역,"서울 강동구 동남로73길 17 (명일동, 우진빌딩)",서울,37.5527505555431,127.15507536373
테크노마트,서울 광진구 광나루로56길 85 (구의동),서울,37.535725176732,127.095692162256
암사역,서울 강동구 올림픽로 775 (암사동),서울,37.5503817811933,127.127315684764
등촌,"서울 강서구 공항대로 335 (등촌동, 경왕빌딩)",서울,37.5582028449804,126.844922731223
청담,"서울 강남구 삼성로 651 (삼성동, 래미안 라클래시)",서울,37.5183513056476,127.050036535644
응암역,"서울 은평구 은평로 85 (응암동, CJ드림시티) A-101",서울,37.5996048037882,126.917361151423
영등포역사,"서울 영등포구 경인로 846 (영등포동, 영등포 민자역사) 3층",서울,37.5156680341198,126.907665995469
중앙대병원,"서울 동작구 흑석로 102 (흑석동, 중앙대학교병원) 지하1층 109-1호",서울,37.506038005044,126.960421779226
방송통신대,"서울 종로구 대학로 86 (동숭동, 한국방송통신대학교) 소비자협동조합1층",서울,37.5791954862382,127.003290880975
중앙보훈병원,"서울 강동구 진황도로61길 53 (둔촌동, 중앙보훈병원)",서울,37.5284637471127,127.147925555901
광운대역,"서울 노원구 석계로 98-2 (월계동, 광운대역)",서울,37.6230335564713,127.06176348127
사당,"서울 동작구 사당로 236 (사당동, 제일약국) 광산빌딩1층",서울,37.483168853156,126.97377757447
올림픽공원,"서울 송파구 올림픽로 378 (방이동, 세민빌딩)",서울,37.5169764449194,127.112141746672
센트럴시티K,"서울 서초구 신반포로 176 (반포동, 센트럴시티빌딩) 102호",서울,37.5039351769908,127.002413006799
쌍문역,"서울 도봉구 도봉로 468 (창동, 홍일빌딩) 101",서울,37.6473861862855,127.034372618396
연대동문회관,"서울 서대문구 연세로 50 (신촌동, 연세대학교)",서울,37.5660508394158,126.943916239886
양재중앙,"서울 서초구 동산로 54 (양재동, 시온빌라)",서울,37.4714666994281,127.044865602025
중계브라운스톤,"서울 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",서울,37.6398759609875,127.06428375943
창동하나로,"서울 도봉구 마들로11길 20 (창동, 하나로클럽마트)",서울,37.655110585923,127.050831341385
먹골역,서울 중랑구 동일로 918 (묵동),서울,37.6123842054697,127.077680213483
노원KT,서울 노원구 노해로 502 (상계동) 103호,서울,37.6544500497108,127.063692307584
약수역,서울 중구 다산로 128 (신당동) 1층,서울,37.5550288616317,127.011080288901
공릉역,"서울 노원구 동일로 1078 (공릉동, 대경상운) 1층",서울,37.6261419906738,127.073066569824
시청역,"서울 중구 세종대로 93 (태평로2가, 광학빌딩) 1층",서울,37.5647034150206,126.976627149878
광장,"서울 광진구 아차산로 502 (광장동, 진넥스 오딧세이) 113호",서울,37.5413567898085,127.097232342773
구파발역,"서울 은평구 진관2로 15-40, 4호(진관동, 구파발역환승센터)",서울,37.6380846090453,126.919141184408
동대문푸르지오시티,"서울 동대문구 왕산로 86, 1층 103호(용두동)",서울,37.5777504650845,127.032477193881
마들,"서울 노원구 동일로 1541 105호(상계동, 주공아파트종합상가)",서울,37.6656742727167,127.05705028385
용산센트럴,"서울 용산구 한강대로 95, 지하1층 비111호(한강로2가)",서울,37.5288173852679,126.966653789116
역삼GS타워,"서울 강남구 논현로 508 (역삼동, GS강남타워)",서울,37.5019949322814,127.037336400239
동대문시장,"서울 종로구 종로 266 (종로6가, 동대문종합시장)",서울,37.5707064933341,127.007328677369
뉴코아강남,"서울 서초구 잠원로 69 (잠원동, 킴스클럽)B1층",서울,37.5102605018374,127.006970780391
서울대병원,"서울 종로구 대학로 101 (연건동, 서울대학교병원) 지하 1층 1호",서울,37.5804523853297,126.997196437908
상암DMC역사,"서울 마포구 성암로 지하 184 (상암동, 공항철도 디지털미디어시티역)",서울,37.5768239035855,126.899020186183
마곡나루역사,"서울 강서구 마곡중앙로 지하 135 (마곡동, 마곡나루역) 역사 B1층",서울,37.565821296795,126.827634421592
길음뉴타운,"서울 성북구 길음로7길 6 (길음동, 길음뉴타운9단지래미안 상가) 길음뉴타운 제상가동 제1층제1-17호",서울,37.6043692874401,127.02240090837
신도림홈플러스,"서울 구로구 경인로 661 (신도림동, 신도림1차푸르지오) 지하 1층",서울,37.5096619486431,126.887986372819
목동이마트,"서울 양천구 목동서로 170 (목동, 홈플러스목동점)",서울,37.5382636,126.8831734
공항철도홍대역사,"서울 마포구 양화로 지하 188 (동교동, 홍대입구역)",서울,37.5574452272604,126.926778735002
부영태평빌딩,"서울 중구 세종대로 55 (태평로2가, 부영 태평빌딩) 지하 1층",서울,37.5616192365957,126.974978475659
강남고속터미널,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)고속버스터미널상가40,41호",서울,37.5064357442307,127.006834366246
반포자이,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",서울,37.5062203134857,127.005051680109
영등포역사2호,"서울 영등포구 경인로102길 13 (영등포동, 영등포경찰서 영등포역파출소) 영등포역사지하1층",서울,37.5158448,126.9064479
김포공항국내선,서울 강서구 하늘길 112 (공항동) 김포공항 국내선터미널 2층,서울,37.558958766307,126.803085626211
김포공항국제선,"서울 강서구 하늘길 38 (방화동, 김포공항, 롯데몰, 스카이시티), 김포공항국제청사 1층",서울,37.5713695798026,126.802960133589
서울역서부,서울 중구 만리재로 211 (만리동1가),서울,37.5563082891147,126.968159554483
구로개봉,서울 구로구 개봉로 7 (개봉동) 1층 101호,서울,37.4862064699178,126.856161567942
삼성GEC,"서울 강동구 상일로6길 26 (상일동, 삼성엔지니어링)지하1층",서울,37.5488176629632,127.175324562111
신정네거리,서울 양천구 신월로 289 (신정동) 1층 102호,서울,37.5214268452276,126.852948403253
중곡,서울 광진구 중곡동 241-15,서울,37.5629456421463,127.081196886266
포포인츠쉐라톤구로,"서울 구로구 디지털로32길 72 (구로동, 포포인츠바이쉐라톤서울구로)",서울,37.4831837029804,126.898856674536
신풍역,"서울 영등포구 신길로 59 (신길동, 샘탑빌딩) 1층",서울,37.4979170321961,126.907850135006
이문,서울 동대문구 신이문로 6 (이문동),서울,37.6028429398718,127.062618659041
DD SPC 스퀘어,"서울 강남구 강남대로 352 (역삼동), 지상 2층(역삼동)",서울,37.4943827585735,127.029802084664
송파사거리,"서울 송파구 송파대로 388 (송파동, 창영빌딩)",서울,37.5023841566576,127.110210792661
군자역,"서울 광진구 능동로 281-1 (군자동), 1층",서울,37.5552157431137,127.078090161931
상도,"서울 동작구 상도로30길 40 (상도동, 상도2차두산위브트레지움아파트)",서울,37.5043182643342,126.942466980966
장안중앙,서울 동대문구 사가정로25길 60 (장안동),서울,37.5814667426633,127.071176387861
수서역사,"서울 강남구 광평로 지하 270 (수서동, 수서역)",서울,37.4873889933503,127.101859191018
건대입구역,"서울 광진구 능동로 110 (화양동, 스타시티영존빌딩)",서울,37.540657941434,127.07141185507
경복궁역,"서울 종로구 새문안로5가길 33 (내자동, 포레스트 빌딩), 1층",서울,37.5749585598862,126.972903532517
홍대역,"서울 마포구 양화로 157 (동교동, 파라다이스텔)",서울,37.5566882957272,126.922949966052
가든파이브,"서울 송파구 충민로 66 (문정동, 가든파이브라이프), 1층 L-1050호",서울,37.4776148442516,127.124961768886
송파방이,서울 송파구 오금동 19-2,서울,37.508592438686,127.127745381009
마곡역,"서울 강서구 마곡서로 56 (마곡동, 마곡에스비타워Ⅲ)",서울,37.5590004170099,126.823921126728
강동구청역,"서울 강동구 올림픽로 552 (성내동, 홍익빌딩), 홍익빌딩1층 1호(성내동)",서울,37.5308341998326,127.12101233589
아현뉴타운,"서울 마포구 마포대로 173-14 (아현동, 마포 센텀 슬로우스퀘어)",서울,37.55099812968,126.953625787034
화곡역,"서울 강서구 화곡로 164 (화곡동, 화곡빌딩)",서울,37.5412543091125,126.839889999096
현대아이파크타워,"서울 강남구 영동대로 520 (삼성동, 아이파크타워)",서울,37.5136400498332,127.061137077786
LG트윈타워,서울 영등포구 여의대로 128 (여의도동),서울,37.5279271045092,126.929241174348
금천독산,서울 금천구 독산로 203 (독산동),서울,37.4650175552329,126.902295656168
원더스 청담,서울 강남구 도산대로 329 (신사동),서울,37.5232166390894,127.03791553758
서대문홍은,"서울 서대문구 가좌로 146 (홍은동, 태향빌딩)",서울,37.5850409072828,126.923795702201
용산이마트,"서울 용산구 한강대로23길 55 (한강로3가, 용산역)",서울,37.5297718014452,126.964741503485
신림양지병원,"서울 관악구 남부순환로 1636 (신림동, 양지병원)",서울,37.4843693309109,126.932565485407
관악현대,서울 관악구 은천로 105 (봉천동),서울,37.4871240108782,126.947131764449
연세안과병원,"서울 서대문구 연세로 50-1 (신촌동, 세브란스병원)",서울,37.563674036531,126.941917689273
양천구청센트럴,"서울 양천구 목동서로 349 (신정동, 센트럴프라자)",서울,37.517406535882,126.865306840725
서울역트윈시티,"서울 용산구 한강대로 366 (동자동, 트윈시티 남산)",서울,37.5510861198751,126.972911385084
불광역,서울 은평구 통일로 712 (불광동),서울,37.6094500826998,126.931084593513
잠원,"서울 서초구 잠원로 204 (잠원동, 한신상가훼미리)",서울,37.5197884939794,127.014332690543
은평성모병원,서울 은평구 통일로 1021 (진관동),서울,37.6336094022541,126.916152525534
연신내역,서울 은평구 연서로 220 (대조동),서울,37.6180614475535,126.920196558573
문래,"서울 영등포구 당산로 45 (문래동3가, 삼성골프클럽)",서울,37.518910537248,126.894608735855
삼육서울병원,"서울 동대문구 망우로 82 (휘경동, 삼육서울병원, 삼육보건대학교)",서울,37.5862119387672,127.06355328121
홍제역,서울 서대문구 통일로 428-1 (홍제동),서울,37.5876310271935,126.945897515732
마곡양천향교역,서울 강서구 마곡중앙8로1길 81 (마곡동),서울,37.5685092627898,126.837632450912
원더스 서울역,"서울 용산구 청파로 378 (동자동, 한국철도공사)",서울,37.549118478341,126.970484281315
센텀시티홈플러스,"부산 해운대구 센텀동로 6 (우동, 홈플러스센템시티점) 1층",부산,35.1709132429029,129.133691863258
홈플러스아시아드,"부산 연제구 종합운동장로 7 (거제동, 부산아시아드주경기장노외주차장) 지하2층",부산,35.1912673442372,129.062008575202
해운대역사,"부산 해운대구 해운대로 지하 626 (우동, 부산지하철 해운대역)",부산,35.1636437945006,129.158873317353
부산부민병원,"부산 북구 만덕대로 59 (덕천동, 부민병원)",부산,35.2119644521641,129.011215981209
부산시청역사,"부산 연제구 중앙대로 지하 1017 (연산동, 도시철도 시청역)",부산,35.1797766776316,129.076623899785
홈플러스기장정관,"부산 기장군 정관읍 정관5로 50 (매학리, 정관 홈플러스)",부산,35.3230499745953,129.176380761765
부산동래역,"부산 동래구 충렬대로 154 (온천동), 1층 일부호",부산,35.2045235859922,129.076931724796
부산역라마다,"부산 동구 중앙대로196번길 10 (초량동, 부산역라마다앙코르호텔) 104호, 205호. 206호",부산,35.1142438366245,129.040324777113
부산서면,부산 부산진구 가야대로 779 (부전동),부산,35.1579550616706,129.056805686045
센텀KNN,"부산 해운대구 센텀서로 30 (우동, 케이엔엔타워)",부산,35.1720591571479,129.128432630796
트레이더스 연산,부산 연제구 연산동 137-5,부산,35.1834421,129.0899339
부산거제역,부산 연제구 거제동 23-6,부산,35.1881361420106,129.077113271235
부산구서,부산 금정구 구서로 20 (구서동),부산,35.2468805587633,129.089050360129
사상터미널,"부산 사상구 사상로 201 (괘법동, 서부시외버스터미널)",부산,35.1631461622437,128.98098582427
부산동대신,"부산 서구 구덕로 331 (서대신동3가), 1층(서대신동3가)",부산,35.1131965070295,129.015960676645
부산온천장역,"부산 동래구 중앙대로 1523 (온천동, SKHUBSKY)",부산,35.2211719490401,129.085522588953
부산세웅병원,"부산 금정구 서동로 162 (서동, 세웅병원)",부산,35.2144267199409,129.104073726048
하단아트몰링,"부산 사하구 낙동남로 1413 (하단동, 아트몰링)",부산,35.106754958865,128.966474900321
부산화명,"부산 북구 금곡대로285번길 30 (화명동) 105,106호",부산,35.2342307848155,129.011826052722
부산덕천,부산 북구 만덕대로16번길 7 (덕천동),부산,35.2101769755281,129.007145663628
부산명지오션시티,"부산 강서구 명지오션시티4로 70 (명지동, NC TOWER)",부산,35.0827847094117,128.90325422397
경성대부경대역사,"부산 남구 수영로 지하 324 (대연동, 경성대 부경대역)",부산,35.1375576616452,129.100441683595
서면역,"부산 부산진구 중앙대로 지하 730 (부전동, 서면역)",부산,35.157764059003,129.059035752371
부산개금역,"부산 부산진구 가야대로 459 (개금동, 미래여성병원)",부산,35.1536074368839,129.022363129271
부산종합운동장역,"부산 연제구 아시아드대로 89 (거제동, 주안타워)",부산,35.1925914186426,129.066653336369
부산미래병원,"부산 동래구 충렬대로 358 (안락동, 미래병원)",부산,35.1977226987954,129.097562360094
대구본리,대구 달서구 장기로 193 (본리동),대구,35.8433312686866,128.539343807195
화원하나로,"대구 달성군 화원읍 성천로 9 (설화리, 농협달성유통센터)",대구,35.7992907914598,128.487182330972
대구NC아울렛,"대구 북구 유통단지로14길 22 (산격동, 일반의류관) NC아울렛1층",대구,35.905215918899,128.61036484494
대구롯데마트,"대구 동구 안심로 80 (율하동, 롯데쇼핑프라자) 롯데마트율하점1층",대구,35.8684630267062,128.693330946688
성서홈플러스,대구 달서구 달구벌대로 1467 (용산동),대구,35.8494536056911,128.527405810027
수성홈플러스,대구 수성구 두산동 113 수성SK리더스뷰지하1층108동,대구,35.8387186092948,128.623094441987
동대구역사,"대구 동구 동대구로 550 (신암동, 동대구역) 구맞이방",대구,35.8794361440597,128.628775532684
대구신월성,"대구 달서구 조암로 29 (월성동, 월성동이래타워)",대구,35.8245672095578,128.526807145333
대구중앙로역,"대구 중구 국채보상로 지하 580 (동성로2가, 대현프리몰)",대구,35.8708525460161,128.595197993715
대백프라자,"대구 중구 명덕로 333 (대봉동, 대백프라자) 식품관",대구,35.8557170359818,128.606361603087
대구신천,"대구 동구 장등로 20 (신천동),2층",대구,35.8690453086198,128.623664001026
대구혁신,"대구 동구 경안로 855 (각산동, 라온프라자)",대구,35.878610336446,128.713793579773
대구평리,대구 서구 국채보상로 293 (평리동),대구,35.8722175147589,128.563094739176
대구KB빌딩,"대구 수성구 달구벌대로 2397 (범어동, KB손해보험 대구빌딩)",대구,35.8598443274333,128.624862365598
대구대곡,"대구 달서구 도원로 17 (도원동), 1층",대구,35.8081174906958,128.536117694479
대구남산,"대구 중구 달구벌대로 1960 (남산동, 남산휴먼시아1단지아파트), 상가동 102호",대구,35.8631712373067,128.578154199335
대구광장,"대구 서구 달구벌대로 1691 (내당동), 엠프라자하 101호",대구,35.8557187655227,128.550710498388
대구침산,대구 북구 침산남로 180-6 (침산동),대구,35.8868000478582,128.594872578975
한영아동병원,"대구 남구 월배로 468 (대명동, 한영유니죤빌딩), 103호",대구,35.8346489024546,128.555967724896
대구성서롯데,"대구 달서구 성서로 414 (이곡동, 성서롯데시네마), 108호",대구,35.8544315667477,128.507776187359
대구대천,"대구 달서구 조암남로32길 20-4 (대천동), 102호",대구,35.8181653674017,128.516673393669
대구공항국내선,"대구 동구 공항로 221 (지저동, 대구국제공항)",대구,35.8991086837334,128.639261532187
대구은행역,대구 수성구 수성로 377 (수성동1가),대구,35.8591816654802,128.613837064413
대구이시아,대구 동구 팔공로51길 15-11 (봉무동),대구,35.9220295700213,128.639757461783
현풍테크노,"대구 달성군 유가읍 테크노상업로 120 (봉리, 엠스퀘어플러스)",대구,35.6930633080128,128.462900757148
칠곡경북대병원,"대구 북구 호국로 807 (학정동, 칠곡경북대학교병원)",대구,35.9560589767245,128.565223347328
대구구지,대구 달성군 구지면 과학마을로 47 (응암리),대구,35.6559632828266,128.418340995822
칠곡홈플러스,"대구 북구 동암로12길 8 (동천동, 칠곡홈플러스)",대구,35.9449268172911,128.555859679587
