브랜드명,지역,매장명,주소,위도,경도
메머드커피,서울,건대레이크홀점,"서울특별시 광진구 능동로 120, 건국대학교 레이크홀 1층 일부",37.539182674872,127.074711902268
메머드커피,서울,서여의도점,"서울특별시 영등포구 국회대로76길 18, 1층 4호(여의도동, 오성빌딩)",37.5299809424284,126.922228267837
메머드커피,서울,서초점,"서울특별시 서초구 서초대로40길 88, 103호 (서초동)",37.487715496529,127.008721965452
메머드커피,서울,양재역점,"서울특별시 강남구 남부순환로359길 12, 1층 101호(도곡동, 항덕빌딩)",37.485808594248,127.036817727447
메머드커피,서울,건대스타시티점,"서울특별시 광진구 능동로 110, 스타시티영존 1층 F107호",37.540657941434,127.07141185507
메머드커피,서울,거여동점,"서울특별시 송파구 오금로 558, 1층 102호(거여동, 문성회관)",37.4926218500951,127.150822469453
메머드커피,서울,서울숲한라시그마밸리1차점,"서울특별시 성동구 성수이로 51, 서울숲한라시그마밸리1차 1층 104-A호",37.540276455651,127.055100973263
메머드커피,서울,삼성역현대GBC점,"서울특별시 강남구 테헤란로107길 11, 지상 1층 103호(삼성동, 성보타운)",37.5104297492841,127.065059101392
메머드커피,서울,상일동리엔파크점,"서울특별시 강동구 상일로 74, 고덕리엔파크3단지 상가2동 1층 101호",37.5513683747695,127.174785524346
메머드커피,서울,숭실대입구역점,"서울특별시 동작구 상도로62길 69, 1층(상도동, 라온)",37.4971045897798,126.952285826707
메머드커피,서울,서울교대정문점,"서울특별시 서초구 사임당로 60, 1층 일부",37.4887411862251,127.016488479361
메머드커피,서울,연남점,"서울특별시 마포구 동교로27길 50, 1층 101호",37.5600522314998,126.921406005107
메머드커피,서울,까치산역점,"서울특별시 강서구 강서로16길 5, 1층(화곡동)",37.5327914984409,126.846546975861
메머드커피,서울,신촌더피플점,"서울특별시 서대문구 신촌로12길 4, 1층 101호",37.5562530795107,126.932458208448
메머드커피,서울,문래SKV1점,"서울특별시 영등포구 선유로9길 10, 1층 129호(문래동6가, 문래 SKV1 center)",37.517867225916,126.887153335542
메머드커피,서울,성수서울숲ITCT점,"서울특별시 성동구 성수일로 10, 서울숲ITCT지식산업센터 1층 102호 일부",37.541278064379,127.048828114958
메머드커피,서울,연대동문점,"서울특별시 서대문구 연대동문길 27-6, 1층",37.5640545037931,126.943729733944
메머드커피,서울,영등포리드원점,"서울특별시 영등포구 양산로 91, 1층 119호(당산동3가, 리드원)",37.5250008864644,126.893131097724
메머드커피,서울,가산W센터점,"서울특별시 금천구 가산디지털1로 181, 1층 110호(가산동, 가산 더블유센터)",37.4814249861909,126.880393604209
메머드커피,서울,타임스퀘어시티점,"서울특별시 영등포구 문래로 180, 1층 102호(영등포동4가, 영등포 센트럴 푸르지오 시티)",37.5179669629614,126.901986967435
메머드커피,서울,사당점,"서울특별시 관악구 과천대로 953, 1층(남현동)",37.4756965883653,126.981279442342
메머드커피,서울,강남해커스타운점,"서울특별시 서초구 서초대로77길 9, 1층 105호(서초동)",37.49858941826,127.026213341634
메머드커피,서울,구로구청점,"서울특별시 구로구 가마산로 271, 1층 101호(구로동, 구롱오네뜨시티)",37.4963996027511,126.890291049446
메머드커피,서울,신논현점,"서울특별시 서초구 사평대로56길 7, 1층 107호(서초동, 서초한일유앤아이주상복합)",37.5032072803982,127.023519915144
메머드커피,서울,봉천역점,"서울특별시 관악구 남부순환로 1733, 1층(봉천동)",37.4825535910402,126.942759661044
메머드커피,서울,테헤란로중앙점,"서울특별시 강남구 언주로 432-10, 1층 101호(역삼동, 역삼오피스텔)",37.5021537081213,127.044080319766
메머드커피,서울,노량진큐브점,"서울특별시 동작구 노량진로 80, 1층 101호(노량진동, 노량진큐브스테이트)",37.5128873135611,126.934587901193
메머드커피,서울,역삼중앙점,"서울특별시 강남구 강남구 논현로 425, 마이다스빌딩 1층 102호",37.4981079801273,127.03793959219
메머드커피,서울,목동중앙점,"서울특별시 양천구 목동서로 133-4, 1층 105호(목동, 스카이포레)",37.5318240828972,126.87607560038
메머드커피,서울,관악센츄리타워점,"서울특별시 관악구 남부순환로 1808, 1층 3호",37.4810880767354,126.950917798181
메머드커피,서울,대치점,"서울특별시 강남구 도곡로 442, 1층 104호(대치동, 진흥빌딩)",37.4979496722429,127.058839031611
메머드커피,서울,서울대입구역점,"서울특별시 관악구 관악로 168, 제1층 제108-1호(봉천동, 대우디오슈페리움2단지)",37.4802159296703,126.952984762396
메머드커피,서울,구로대명벨리온점,"서울특별시 구로구 경인로53가길 10, 1층 107호(구로동, 구로 대명 벨리온 지식산업센터)",37.503193839963,126.874393271454
메머드커피,서울,보라매공원점,"서울특별시 동작구 보라매로5길 43, 보라매삼성쉐르빌아파트 1층 105호",37.4914310798968,126.923417000996
메머드커피,서울,역삼신일유토빌점,"서울특별시 강남구 논현로87길 41, 1층 104-1호(역삼동, 신일유토빌)",37.4988329157332,127.033517432189
메머드커피,서울,보라매대교점,"서울특별시 동작구 보라매로3길 29, 해태보라매타워 1층 12호",37.4912113425285,126.924990343437
메머드커피,서울,영등포반도아이비밸리점,"서울특별시 영등포구 영신로 166, 영등포반도아이비밸리 1층 118호",37.5226784655386,126.901962138943
메머드커피,서울,가든파이브툴동점,"서울특별시 송파구 충민로 10, 가든파이브툴동 1층 S01호",37.4786173172251,127.119106729654
메머드커피,서울,영등포이앤씨점,"서울특별시 영등포구 선유로 146, 이앤씨드림타워 1층 121호일부",37.5268517099864,126.89182881894
메머드커피,서울,남성점,"서울특별시 동작구 사당로16길 12, 1층(사당동)",37.4829843560294,126.973505720108
메머드커피,서울,국기원점,"서울특별시 강남구 테헤란로5길 11, 1층 2호(역삼동)",37.4994948439229,127.029264003855
메머드커피,서울,역삼신한점,"서울특별시 강남구 언주로 405, 지상1층 106호(역삼동)",37.4991851221367,127.043950332457
메머드커피,서울,메가스터디타워점,"서울특별시 동작구 노량진로140, 메가스터디타워 1층 102호",37.512756878817,126.941700638806
메머드커피,서울,영등포시장역점,"서울특별시 영등포구 영중로 75-1, 1층(영등포동7가)",37.5231280231047,126.904885139752
메머드커피,서울,오금역점,"서울특별시 송파구 오금로 307, 르네상스빌아파트 1층 101호",37.5034739040838,127.126673907784
메머드커피,서울,중앙대점,"서울특별시 동작구 흑석로101, 1층(흑석동)",37.5077478063551,126.960583855519
메머드커피,서울,신사압구정점,"서울특별시 강남구 도산대로25길 36, 1층 101호",37.5219399746502,127.02647003937
메머드커피,서울,영등포우체국점,"서울특별시 영등포구 경인로 841, 1층(영등포동4가)",37.5165301858178,126.90604309721
메머드커피,서울,대방역점,"서울특별시 영등포구 여의대방로62길 2, 1층(신길동, 봉덕빌딩)",37.5138160173395,126.926676485586
메머드커피,서울,동아프라임밸리점,"서울특별시 영등포구 영등포로5길 19, 1층 105호(양평동2가, 동아프라임밸리)",37.5241158142187,126.884222107312
메머드커피,서울,논현언주로점,"서울특별시 강남구 언주로150길 24, 1층",37.5213133462612,127.036240598407
메머드커피,서울,에이스K-1타워점,"서울특별시 금천구 가산디지털2로 166, 1층 101호(가산동, 에이스1타워)",37.4826735316069,126.878293835001
메머드커피,서울,용산아스테리움점,"서울특별시 용산구 한강대로30길25, 아스테리움용산 지하1층 20호",37.527358545339,126.968861735609
메머드커피,서울,가산디지털단지역점,"서울특별시 금천구 벚꽃로 298, 1층 104-2호(가산동, 대륭포스트타워6차)",37.4814401689835,126.883871693415
메머드커피,서울,용산센트럴파크점,"서울특별시 용산구 한강로2가 204, 용산호반써밋에이디션 1층 112호",37.5262795489202,126.966075923166
메머드커피,서울,대륭포스트5차점,"서울특별시 금천구 디지털로9길 68, 1층 112~113호(가산동, 대흉포스트타워 5차)",37.4810758439164,126.886418278694
메머드커피,서울,가산포휴점,"서울특별시 금천구 가산디지털1로 225, 1층 122-1호(가산동, 에이스가산 포휴)",37.4850725318802,126.878884450061
메머드커피,서울,신림대학점,"서울특별시 관악구 호암로26길 1, 1층 1호(신림동)",37.4709918069211,126.933898672188
메머드커피,서울,서초호반점,"서울특별시 서초구 양재대로2길 8, 서초리슈빌s글로벌 1층 108호",37.4597249378479,127.024464322988
메머드커피,서울,구로대진월드타워점,"서울특별시 구로구 시흥대로163길 25,102호(구로동, 대진월드Ⅰ)",37.4817801723696,126.89840190858
메머드커피,서울,구로에이스테크노타워3차점,"서울특별시 구로구 디지털로29길, 38, 103호(구로동, 에이스테크노타워 III)",37.4844975405616,126.89331047608
메머드커피,서울,신림역점,"서울특별시 관악구 신림로 344, 102호, 103호(신림동, 에스케이허브그린)",37.4851501707989,126.929977240424
메머드커피,서울,구로삼성IT밸리점,"서울특별시 구로구 디지털로33길 27, 1층 107-1호(구로동, 삼성아이티밸리)",37.4860566025335,126.894669265147
메머드커피,서울,강남서초점,"서울특별시 서초구 서초대로78길 30, 1층 1호(서초동)",37.4951181640471,127.027943870008
메머드커피,서울,신사가로수길점,"서울특별시 강남구 도산대로 139, 제이타워 B동 지하1층 2호",37.5182465379004,127.02371365338
메머드커피,서울,구로시장점,"서울특별시 구로구 구로동로26길 119, 1층 102호(구로동, 정엽빌딩)",37.4900653805612,126.890620654436
메머드커피,서울,우면동점,"서울특별시 서초구 성촌1길 12, 삼성프라자2 1층 103호",37.4656623427545,127.022142311822
메머드커피,서울,목동41타워점,"서울특별시 양천구 목동동로 293, 1층 1-13호(목동, 현대41타워)",37.5281783139269,126.875771989415
메머드커피,서울,오류동점,"서울특별시 구로구 오류로 51, 1층(오류동)",37.4894645051593,126.839573072838
메머드커피,서울,당산생각공장점,"서울특별시 영등포구 영등포로 150, 1층 B112호(당산동1가, 생각공장 당산)",37.5205870929846,126.897544120719
메머드커피,서울,에이스하이테크시티점,"서울특별시 영등포구 경인로 775, B183호(문래동3가, 에이스하이테크시티)",37.5147464245043,126.897536835727
메머드커피,서울,삼성타운점,"서울특별시 서초구 서운로 138, 108호(서초동, 서초동아타워)",37.495994185,127.025267395048
