노선명,철도운영기관,역명,주소,위도,경도
KTX,한국철도공사,덕소,경기도 남양주시 와부읍 덕소리 56,37.5913632763104,127.223657441833
KTX,한국철도공사,양평,경기도 양평군 양평읍 역전길 30,37.4930040259303,127.491768788861
KTX,한국철도공사,서원주,강원도 원주시 지정면 지정로 145,37.3492447634322,127.839655143476
KTX,한국철도공사,만종,강원도 원주시 호저면 운동들2길 21-33 ,37.3536576328547,127.89310031546
KTX,한국철도공사,횡성,강원도 횡성군 횡성읍 덕고로 591,37.4830965031512,128.010028385935
KTX,한국철도공사,둔내,강원도 횡성군 둔내면 고원로 116,37.5102652667776,128.221358650397
KTX,한국철도공사,평창,강원도 평창군 용평면 평창대로 1715,37.5623855499484,128.429649486561
KTX,한국철도공사,진부(오대산),강원도 평창군 진부면 송정길 120,37.6427711247019,128.574465399427
KTX,한국철도공사,강릉,강원도 강릉시 용지로 176,37.7645195812136,128.899617238918
KTX,한국철도공사,정동진,강원도 강릉시 강동면 정동역길17,37.6913398885234,129.03282949125
KTX,한국철도공사,묵호,강원 동해시 해안로 520,37.5455756790346,129.107990457179
KTX,한국철도공사,동해,강원 동해시 동해역길 69,37.4990444737682,129.124237211014
KTX,한국철도공사,원주,강원도 원주시 북원로 1860,37.3159750909393,127.921908717082
KTX,한국철도공사,제천,충북 제천시 의림대로1,37.1288793882862,128.20429020669
KTX,한국철도공사,단양,충북 단양군 단양읍 단양로 896,36.9731928450697,128.343797238173
KTX,한국철도공사,풍기,경북 영주시 풍기읍 인삼로 1,36.8737645479829,128.524738278245
KTX,한국철도공사,영주,경북 영주시 선비로 64,36.8100807321233,128.625043239946
KTX,한국철도공사,안동,경북 안동시 송현동 648,36.5752200558612,128.674825915733
KTX,한국철도공사,판교(경기),경기도 성남시 분당구 판교역로 160,37.3947948422615,127.110989722725
KTX,한국철도공사,부발,경기도 이천시 부발읍 신아로 87,37.2598547047189,127.490363784678
KTX,한국철도공사,가남,경기도 여주시 가남읍 태평리 514,37.1973722258348,127.536009879411
KTX,한국철도공사,감곡장호원,충북 음성군 감곡면 왕장리 312-2,37.126831878807,127.63526772854
KTX,한국철도공사,앙성온천,충북 충주시 앙성면 돈산리 317,37.0920859025319,127.787176224284
KTX,한국철도공사,충주,충북 충주시 충원대로 539,36.9766113158952,127.909462779883
