징지역,지점ID,매점명,주소,위도,경도
서울,731,삼성로점,"서울 강남구 삼성로 549, 정화빌딩 1층 102호",37.5106008934452,127.054270559443
서울,587,서여의도점,"서울특별시 영등포구 국회대로76길 18, 1층 4호(여의도동, 오성빌딩)",37.5299809424284,126.922228267837
서울,344,삼성역현대GBC점,"서울특별시 강남구 테헤란로107길 11, 지상 1층 103호(삼성동, 성보타운)",37.5104297492841,127.065059101392
서울,664,마곡호서대점,"서울 강서구 강서로56가길 53, 1층",37.5619273819344,126.840192675211
서울,589,잠실트리지움점,"서울특별시 송파구 석촌호수로 61, 1층 146호(잠실동, 트리지움)",37.5106960472158,127.086224807954
서울,750,선정릉역1번출구점,"서울 강남구 봉은사로51길 5, 1층 A03호",37.5103971610683,127.042670445965
서울,453,논현아이파크점,"서울특별시 강남구 언주로 615, 103동 지하1층 B122호(논현동, 논현아이파크)",37.5106397134921,127.036186123171
서울,185,마곡나루점,"서울특별시 강서구 마곡중앙5로1길 20, 1층 111호(마곡동, 마곡나루역보타닉비즈타워)",37.5686664592954,126.826712019131
서울,954,여의도에클라트점,"국회대로 780, LG여의도에클라트 1층 116호",37.5298309198,126.919265654284
서울,88,등촌역점,"서울특별시 양천구 목동중앙북로7가길 4, 1층 4호(목동, 정목빌딩2)",37.5485683216454,126.867104848443
서울,308,논현역점,"서울특별시 강남구 학동로2길 6, 1층 104호(논현동)",37.5109337401568,127.022220601093
서울,854,당산양화대교남단점,"선유로54길 14, 소미더클래스한강 102동 1층 103호",37.5358311138152,126.899934699731
서울,912,선유도우림라이온스점,"양평로 149, 우림라이온스밸리A 1층 103호",37.5387159886562,126.891426979142
서울,598,잠원논현역점,"서울특별시 서초구 신반포로47길 9-21, 101호(잠원동, 원진빌딩)",37.5109670850578,127.019084403266
서울,839,마곡파인스퀘어3차점,"마곡중앙8로5길 11, 마곡파인스퀘어3차 1층 107호",37.5619100886907,126.837098401629
서울,82,여의도점,"서울특별시 영등포구 국회대로 70길 22, 104(여의도동)",37.5293121614052,126.92025013834
서울,274,삼성도심공항점,"서울특별시 강남구 테헤란로87길 17, 지상1층 105-1호(삼성동 마젤란 21 아스테리움)",37.5087436940538,127.058342385872
서울,1017,삼성역점,"테헤란로108길 12, 하나빌딩 1층",37.5086105953986,127.065756496551
서울,258,우장산롯데캐슬점,"서울특별시 강서구 공항대로 382, 제상가동 제1층 제106호(화곡동, 우장산롯데캐슬아파트)",37.5563945811198,126.849546722022
서울,298,마곡두산더랜드타워점,"서울특별시 강서구 마곡서로 152, 에이동 105호(마곡동, 두산더랜드타워)",37.5676859104888,126.82597944995
서울,229,파크원타워1점,서울특별시 영등포구 여의대로 108 여의도파크원타워 타워1 2층,37.5251913154781,126.929112756574
서울,990,선유도역점,"선유로49길 23, 선유도역2차아이에스비즈타워 1층 101호,102-1호",37.5361864712485,126.895059294005
서울,1036,여의도산정빌딩점,"국회대로66길 23, 산정빌딩 1층 103호",37.5280905345888,126.919911477298
서울,883,약진통상점,"위례성대로 132, 1층 일부",37.512120563691,127.126092780614
서울,974,선정릉점,"삼성로 517, 채널리저브 1층 103호",37.5079854660981,127.055223583203
서울,644,선유도ISBIZ1차점,"서울특별시 영등포구 양평로21길 26, 1층 101호(양평동5가, 선유도역1차아이에스비즈타워)",37.5362922285546,126.891841433535
서울,132,삼성역현대백화점사옥점,"서울특별시 강남구 영동대로85길 20, 지상1층 102호(대치동)",37.5070283754714,127.061683727526
서울,212,당산이레빌딩점,"서울특별시 영등포구 선유동2로 57, 1층(양평동4가, 이레빌딩)",37.5338259242698,126.896882129276
서울,557,여의도IFC몰점,"서울특별시 영등포구 국제금융로 10, B2층 일부호(여의도동,서울 국제금융 센터) 무빙워크",37.5251775245928,126.924876706923
서울,855,언주역점,"봉은사로30길 11, 1층 102호",37.5068224692827,127.035451393147
서울,689,서울강서경찰서점,"서울 강서구 화곡로 318, 1층",37.552210617184,126.850323319971
서울,57,포스코사거리점,"서울특별시 강남구 테헤란로84길 16, 지상1층(대치동)",37.5061434774637,127.058537946011
서울,724,당산삼성타운점,"서울 영등포구 당산로44길 3, 삼성타운 1층 111호 전면부",37.5319143458605,126.901077532801
서울,581,여의도스카우트빌딩점,"서울특별시 영등포구 국회대로62길 14, 1층 102호(여의도동, 한국보이스카우트연맹회관)",37.5267038556636,126.916475621178
서울,311,선릉성원빌딩앞점,"서울특별시 강남구 선릉로94길 3, 1층(삼성동)",37.5058764352011,127.048784803848
서울,80,여의도KBS본관점,"서울특별시 영등포구 의사당대로 38, 102동 1층 125호(여의도동, 여의도더샵아일랜드파크)",37.5261081409048,126.918710469805
서울,711,역삼FnF점,"서울 강남구 테헤란로39길 55, 1층",37.505986124219,127.04006214248
서울,385,목동1단지점,"서울특별시 양천구 목동서로 38, 상가비동 1층 101(5)호(목동, 목동신시가지아파트1단지)",37.5412913406969,126.87850378726
서울,616,에이스타워마곡점,"서울특별시 강서구 공항대로 237, 1층 119호(마곡동, 에이스타워 마곡)",37.5594526887597,126.833912548403
서울,1030,마곡나루역5번출구점,"마곡중앙로 111, 롯데캐슬르웨스트 104동 1층 163호",37.5638094509858,126.825417557789
서울,620,선릉대치점,"서울특별시 강남구 선릉로90길 56, 지상1층 102호(대치동, 대치동 대우아이빌명문가)",37.5050311726932,127.053831329394
서울,513,여의도증권가점,"서울특별시 영등포구 국제금융로2길 36, 1층(여의도동, 유화증권빌딩)",37.5236263907411,126.923800744264
서울,207,포스코센터점,"서울특별시 강남구 삼성로85길 11, 생활편익시설동 지하1층 B11호(대치동, 롯데캐슬아파트)",37.5045993053356,127.056186481052
서울,1021,위더스논현점,"강남대로112길 25, 위더스빌딩 1층",37.5058709411993,127.026416297906
서울,930,마곡이너매스점,"마곡중앙6로 21, 이너매스마곡 1층 110호",37.560835635621,126.829618546018
서울,138,여의도라이프점,"서울특별시 영등포구 63로 40, 지하1층 22,23호(여의도동)",37.5196351977246,126.939136417577
서울,837,논현반포점,"강남대로83길 21, 1층",37.5060873878111,127.022367324008
서울,946,신방화역점,"마곡중앙5로 87, 우성르보아2차 1층 121호",37.5671827578116,126.817773482836
서울,570,마곡보타닉파크타워2차점,"서울특별시 강서구 공항대로 213, 1층 107호(마곡동, 보타닉파크타워2)",37.5596993751147,126.831365571556
서울,307,선릉역점,"서울특별시 강남구 테헤란로64길 9, 지하1층 101호(대치동, 선릉역대우아이빌)",37.5044954460598,127.051585189734
서울,1005,여의도부국증권점,"국제금융로6길 17, 부국증권빌딩 지하 1층 116호",37.521837473261,126.928149976268
서울,205,여의도미원빌딩점,"서울특별시 영등포구 국제금융로 70, 1층 114호(여의도동, 미원빌딩)",37.5214946207638,126.930677790628
서울,474,휘문고교점,"서울특별시 강남구 역삼로 538, 지상1층 104호(대치동, 블루스카이보습학원)",37.5039370254389,127.061858631025
서울,35,당산중앙점,"서울특별시 영등포구 당산로 175, 상가동 1층 104호(당산동4가. 당산동 삼익플라주아파트)",37.5302277100278,126.898258847286
서울,360,개화산역점,"서울특별시 강서구 양천로 19, 1층 101호(방화동, 라테라스)",37.5728161264221,126.806007387736
서울,1009,선릉로켓점,"선릉로89길 9, 1층",37.5033690068487,127.04861624454
서울,817,당산하늘점,"버드나루로 88, 인따르시아 사옥 1층 102호",37.5260672872371,126.909255877212
서울,776,영등포한양아이클래스점,"서울 영등포구 영신로 228-6, 영등포한양아이클래스 1층 107호",37.5273594708584,126.904083326042
서울,304,양평동3가점,"서울특별시 영등포구 선유로40길 12, 1층(양평동3가)",37.5302088676971,126.894245855389
서울,93,마곡그랑트윈타워점,"서울특별시 강서구 마곡중앙4로 18, 1층 105호(마곡동)",37.5585262889813,126.828619803537
서울,800,KBS별관점,"여의대방로 375, 1층 105호",37.5188985287759,126.930776116511
서울,109,제일KCC점,"서울특별시 서초구 주흥길 3, 104호(반포동, 시범빌딩)",37.5037558735508,127.020793020651
서울,188,영등포리마크빌점,"서울특별시 영등포구 영중로 109, 1층(영등포동8가)",37.5260704645785,126.905270115037
서울,375,여의도역점,"서울특별시 영등포구 의사당대로 108, 상가동 1층 118호(여의도동, 아일렉스)",37.5210144173791,126.923991634451
서울,457,샛강역점,"서울특별시 영등포구 의사당대로1길 11, 1층 107호(여의도동, 메종리브르오피스텔)",37.5192120330535,126.928582231249
서울,686,역삼역한라빌딩점,"서울 강남구 테헤란로25길 30, 1층",37.502551196424,127.0353406907
서울,359,테헤란로중앙점,"서울특별시 강남구 언주로 432-10, 1층 101호(역삼동, 역삼오피스텔)",37.5021537081213,127.044080319766
서울,398,신논현점,"서울특별시 서초구 사평대로56길 7, 1층 107호(서초동, 서초한일유앤아이주상복합)",37.5032072803982,127.023519915144
서울,123,마곡류마타워점,"서울특별시 강서구 공항대로 164, 1층 119호(마곡동, 류마타워)",37.5593259702511,126.825514827621
서울,504,역삼역점,"서울특별시 강남구 테헤란로27길 8, 1층(역삼동, 다온빌딩)",37.5019628310304,127.038260689872
서울,543,한강성심병원점,"서울특별시 영등포구 버드나루로7길 3, 1층 104호(영등포동2가, 경동미르웰 여의도)",37.5229759681115,126.910342559913
서울,126,역삼언주로점,"서울특별시 강남구 언주로85길 32, 2층 201호(역삼동)",37.5009283641885,127.040751330892
서울,1037,역삼역5번출구점,"테헤란로 147, 성지하이츠2차 1층 102호",37.5008485547307,127.035677012169
서울,116,영등포구청역점,"서울특별시 영등포구 당산로31길 16, 1층(당산동3가)",37.5268501286044,126.895069432686
서울,705,오금역점,"서울 송파구 오금로 307, 르네상스빌아파트 1층 101호",37.5034739040838,127.126673907784
서울,902,대치학원가점,"도곡로 501, SM타워 지하1층 B102호",37.4993226407079,127.061116129725
서울,105,영등포시장역점,"서울특별시 영등포구 영중로 75-1, 1층(영등포동7가)",37.5231280231047,126.904885139752
서울,892,디앤써밋영등포점,"버드나루로 23, 여의도디앤써밋 1층 101호",37.52071050315,126.912041065192
서울,721,메가스터디타워점,"서울 동작구 노량진로140, 메가스터디타워 1층 102호",37.512756878817,126.941700638806
서울,376,역삼신한점,"서울특별시 강남구 언주로 405, 지상1층 106호(역삼동)",37.4991851221367,127.043950332457
서울,793,송파둘레길본점,"삼전로2길 57, 매머드빌딩 1층",37.4994182055179,127.090626482324
서울,178,국기원점,"서울특별시 강남구 테헤란로5길 11, 1층 2호(역삼동)",37.4994948439229,127.029264003855
서울,751,영등포이앤씨점,"서울 영등포구 선유로 146, 이앤씨드림타워 1층 121호일부",37.5268517099864,126.89182881894
서울,784,역삼월드점,"역삼로52길 14, 월드메르디앙 도곡프라자 1층 112호",37.4985541072519,127.047989898024
서울,743,영등포반도아이비밸리점,"서울 영등포구 영신로 166, 영등포반도아이비밸리 1층 118호",37.5226784655386,126.901962138943
서울,368,역삼신일유토빌점,"서울특별시 강남구 논현로87길 41, 1층 104-1호(역삼동, 신일유토빌)",37.4988329157332,127.033517432189
서울,27,중앙대점,"서울특별시 동작구 흑석로101, 1층(흑석동)",37.5077478063551,126.960583855519
서울,122,대치점,"서울특별시 강남구 도곡로 442, 1층 104호(대치동, 진흥빌딩)",37.4979496722429,127.058839031611
서울,626,목동중앙점,"서울특별시 양천구 목동서로 133-4, 1층 105호(목동, 스카이포레)",37.5318240828972,126.87607560038
서울,757,역삼중앙점,"서울 강남구 강남구 논현로 425, 마이다스빌딩 1층 102호",37.4981079801273,127.03793959219
서울,313,노량진큐브점,"서울특별시 동작구 노량진로 80, 1층 101호(노량진동, 노량진큐브스테이트)",37.5128873135611,126.934587901193
서울,181,강남해커스타운점,"서울특별시 서초구 서초대로77길 9, 1층 105호(서초동)",37.49858941826,127.026213341634
서울,331,영등포리드원점,"서울특별시 영등포구 양산로 91, 1층 119호(당산동3가, 리드원)",37.5250008864644,126.893131097724
서울,346,영등포동2가점,"서울특별시 영등포구 영등포로 251-1, 1층 일부(영등포동2가)",37.5191861177254,126.909446105495
서울,44,대방역점,"서울특별시 영등포구 여의대방로62길 2, 1층(신길동, 봉덕빌딩)",37.5138160173395,126.926676485586
서울,794,동역삼로점,"역삼로 213, 1층 101호",37.4966140066973,127.040428391837
서울,242,송파헬리오시티점,"서울특별시 송파구 송파대로 345, 001A동 1001호(가락동, 헬리오시티)",37.4976145695004,127.102531804188
서울,995,우장산역점,"강서로45가길 10, 경원빌딩 1층 103호",37.5474870635534,126.835374437229
서울,953,영등포시장사거리점,"영등포로 198-1, 1층",37.520050450149,126.903418714826
서울,115,삼성타운점,"서울특별시 서초구 서운로 138, 108호(서초동, 서초동아타워)",37.495994185,127.025267395048
서울,977,영등포유통상가점,"당산동2가 37, 하나비즈타워 1층 101호",37.5220395773634,126.893147199551
서울,563,당산생각공장점,"서울특별시 영등포구 영등포로 150, 1층 B112호(당산동1가, 생각공장 당산)",37.5205870929846,126.897544120719
서울,151,목동41타워점,"서울특별시 양천구 목동동로 293, 1층 1-13호(목동, 현대41타워)",37.5281783139269,126.875771989415
서울,720,서역삼로점,"서울 강남구 역삼로 166, 1층",37.4950520768848,127.037244965742
서울,604,강남서초점,"서울특별시 서초구 서초대로78길 30, 1층 1호(서초동)",37.4951181640471,127.027943870008
서울,438,동아프라임밸리점,"서울특별시 영등포구 영등포로5길 19, 1층 105호(양평동2가, 동아프라임밸리)",37.5241158142187,126.884222107312
서울,278,타임스퀘어시티점,"서울특별시 영등포구 문래로 180, 1층 102호(영등포동4가, 영등포 센트럴 푸르지오 시티)",37.5179669629614,126.901986967435
서울,26,영등포우체국점,"서울특별시 영등포구 경인로 841, 1층(영등포동4가)",37.5165301858178,126.90604309721
서울,481,강남1호점,"서울특별시 강남구 역삼로 113, 1층 102호(역삼동)",37.49379072223,127.03147984731
서울,41,서초법원점,"서울특별시 서초구 서초중앙로24길 15, 1층(서초동, 단우빌딩)",37.4949288565244,127.01512505327
서울,75,경찰병원점,"서울특별시 송파구 송파대로28길 43, 1층 102호(가락동)",37.4957322035314,127.12212959012
서울,850,목동점,"목동서로 221, 굿모닝탑오피스텔 1층 110호",37.5275897845611,126.870986158611
서울,666,문래에이스NS타워점,"서울 영등포구 문래동6가 33, 에이스NS타워 1층 108호",37.5213161023556,126.885766585841
서울,752,오목교역점,"서울 양천구 오목로 345, 슬로우스퀘어 1층 108-1호",37.5247775349288,126.875820730078
서울,787,영등포역남부점,"영신로19길 12-1, 1층",37.5142684641793,126.906468515771
서울,22,교대후문점,"서울특별시 서초구 서초대로54길 33, 1층(서초동)",37.4927658159707,127.016421629905
서울,980,동작행정타운점,"장승배기로 70, 장승배기종합행정타운 10호",37.5042374347633,126.940269700861
서울,285,가락시장역점,"서울특별시 송파구 송파대로 260, 1층 105호(가락동, 제일오피스텔)",37.4931390130546,127.118864841565
서울,403,강남효성해링턴점,"서울특별시 서초구 강남대로51길 10, 1층 106호(서초도으 강남효성해링턴타워)",37.4912814432289,127.029275725304
서울,1035,신정초교점,"강서로16길 88, 1층",37.5335359622715,126.851096399439
서울,662,방배카페골목점,"서울 서초구 방배로43길 43, 1층 103호",37.4952525533191,126.986055349266
서울,131,에이스하이테크시티점,"서울특별시 영등포구 경인로 775, B183호(문래동3가, 에이스하이테크시티)",37.5147464245043,126.897536835727
서울,56,뱅뱅사거리점,"서울특별시 강남구 강남대로62길 11, 1층(역삼동)",37.4905080667951,127.032535045292
서울,920,도곡군인공제회관점,"남부순환로 2806, 군인공제회관 B1 106호",37.489109180937,127.052914072356
서울,172,문래SKV1점,"서울특별시 영등포구 선유로9길 10, 1층 129호(문래동6가, 문래 SKV1 center)",37.517867225916,126.887153335542
서울,68,까치산역점,"서울특별시 강서구 강서로16길 5, 1층(화곡동)",37.5327914984409,126.846546975861
서울,931,서초마제스타시티점,"서초대로38길 12, 마제스타시티서초애비뉴 제1층 117호",37.4904950346372,127.005381592272
서울,1008,서초중앙점,"강남대로43길 10, 1층",37.4877005710886,127.031708748056
서울,761,서울교대정문점,"서울 서초구 사임당로 60, 1층 일부",37.4887411862251,127.016488479361
서울,801,교대사거리점,"사임당로 39, 한성빌딩 1층 104-2호",37.4884189352008,127.014095010132
서울,586,숭실대입구역점,"서울특별시 동작구 상도로62길 69, 1층(상도동, 라온)",37.4971045897798,126.952285826707
서울,254,매봉역점,"서울특별시 강남구 남부순환로378길 8, 1층(도곡동)",37.4857360644733,127.045597091334
서울,875,수서목화점,"광평로 56길 8-9, 목화오피스텔 1층 101호",37.4869502936243,127.103413871844
서울,546,거여동점,"서울특별시 송파구 오금로 558, 1층 102호(거여동, 문성회관)",37.4926218500951,127.150822469453
서울,150,양재역점,"서울특별시 강남구 남부순환로359길 12, 1층 101호(도곡동, 항덕빌딩)",37.485808594248,127.036817727447
서울,355,서초점,"서울특별시 서초구 서초대로40길 88, 103호 (서초동)",37.487715496529,127.008721965452
서울,86,숭실대점,"서울특별시 동작구 사당로 24, 1층(상도동)",37.4950806768557,126.95702853765
서울,816,양재역강남대로점,"강남대로 248, 1층",37.4857136858072,127.033915562524
서울,723,내방점,"서울 서초구 방배로 174, 1층",37.4891828159505,126.993061030072
서울,671,신정교점,"서울 양천구 신목로 31,1층 102호(신정동)",37.5183565502698,126.873703975229
서울,193,서초센트럴점,"서울특별시 서초구 반포대로18길 36, 1층 107호(서초동, 서초센트럴IPARK)",37.4872095260345,127.011468498188
서울,989,서초구청점,"남부순환로347길 13, 동흥빌딩 1층 102호",37.4849669177093,127.031688484376
서울,579,서초서일점,"서울특별시 서초구 효령로68길 59, 1층(서초동)",37.485318474744,127.02181230117
서울,609,문정skv1지하점,"서울특별시 송파구 법원로 128, B동 지하 120호 (문정동, 문정 SKV1 GL메트로시티)",37.4868314347245,127.120453991896
서울,34,문정skv1점,"서울특별시 송파구 법원로 128, B동 1층 103호(문정동, 문정 SKV1 GL메트로시티)",37.4868314347245,127.120453991896
서울,932,신대방삼거리역점,"상도로 69, 상원빌딩 103호",37.4999605059187,126.928375974876
서울,117,남부터미널역점,"서울특별시 서초구 효령로53길 18, 1층 114호(서초동, 석탑오피스텔)",37.4855048196074,127.013969183554
서울,613,양재동점,"서울특별시 서초구 남부순환로356길 26, 1층 102호(양재동)",37.4837229564462,127.037905407615
서울,611,문정역점,"서울특별시 송파구 법원로 114, E동 지1층 E-B169호(문정동, 엠스테이트)",37.4860552797801,127.12100938212
서울,329,송파에코점,"서울특별시 송파구 정의로7길 13, 1층 135호(문정동, 힐스테이트에코송파)",37.4852878303815,127.115119595215
서울,395,서초쌍용플래티넘점,"서울특별시 서초구 서초중앙로 18, 113호(서초동, 서초쌍용플래티넘)",37.4840476212544,127.017348668302
서울,713,보라매역부광약품점,"서울 동작구 상도로 13, 1층",37.5000850685654,126.922040795712
서울,305,신도림점,"서울특별시 구로구 경인로 661, 123호(신도림동, 신도림1차푸르지오)",37.5096619486431,126.887986372819
서울,111,문정점,"서울특별시 송파구 법원로11길 11, A동 1층 103호(문정동, 문정현대지식산업센터1-1)",37.4846302643031,127.118322322397
서울,319,보라매자이점,"서울특별시 동작구 여의대방로22길 121, 1층 1221호(신대방동, 보라매자이 더 포레스트)",37.4983519180861,126.925286048904
서울,20,문정테라타워점,"서울특별시 송파구 송파대로 167, A동 G155호(문정동, 문정역테라타워)",37.4846614982049,127.120933640924
서울,942,방배하나카드점,"방배로19길 14, 1층 102호",37.4852697084495,126.994185282096
서울,357,양재산기협점,"서울특별시 서초구 바우뫼로37길 36, 1층(양재동)",37.4803496043498,127.038937071877
서울,400,서초효령로점,"서울특별시 서초구 명달로 58, 1층 102호(서초동)",37.4825306878643,127.004801571654
서울,100,이수역점,"서울특별시 서초구 서초대로 12, 101동 104호(방배동, 세양아르비채)",37.4851006838562,126.983662134725
서울,578,양천구청이스타빌점,"서울특별시 양천구 목동서로 377, A동 1층 103호(신정동, 이스타빌3차)",37.5161146511839,126.862314247228
서울,849,예술의전당앞점,"반포대로 7, 1층",37.4812597058569,127.012460380666
서울,962,서서울호수공원점,"남부순환로58길 33, 1층 105호",37.5292124680756,126.831297338012
서울,783,이수자이점,동작대로23길 12 1층,37.4843576053575,126.981130295676
서울,909,보라매초교점,"여의대방로 88, 1층 일부",37.4967757894231,126.916540289046
서울,738,양재일동제약점,"서울 서초구 바우뫼로 147, 스카이뷰빌딩 1층",37.4770438621109,127.03648760261
서울,99,포이점,"서울특별시 서초구 마방로10길 18-1, 1층(양재동, 남광빌딩)",37.4764453840104,127.043734871545
서울,196,남성점,"서울특별시 동작구 사당로16길 12, 1층(사당동)",37.4829843560294,126.973505720108
서울,767,가든파이브툴동점,"서울 송파구 충민로 10, 가든파이브툴동 1층 S01호",37.4786173172251,127.119106729654
서울,712,보라매대교점,"서울 동작구 보라매로3길 29, 해태보라매타워 1층 12호",37.4912113425285,126.924990343437
서울,1007,가든파이브웍스점,"충민로 52, 가든파이브웍스 지하1층 1074호",37.4777176293094,127.122746043108
서울,237,보라매공원점,"서울 동작구 보라매로5길 43, 보라매삼성쉐르빌아파트 1층 105호",37.4914310798968,126.923417000996
서울,983,구로거리공원점,"구로중앙로28길 73, 구로하우비 1층 105호",37.5008487635068,126.889318291994
서울,643,구로공구상가점,"서울특별시 구로구 구로중앙로 211, 1층 제101,102호(구로동)",37.504774090412,126.877373550871
서울,832,관악중앙점,"관악로 195, 관악위버폴리스 1층 제102호",37.4825638239353,126.953098728924
서울,621,자곡동점,"서울특별시 강남구 자곡로 180, 1층 103-1호(자곡동, 강남유탑유블레스)",37.4737132093812,127.103418806316
서울,921,한림대강남성심병원점,"시흥대로187길 12, 대림동현대아파트 상가 1층 104호, 105호",37.4930546699883,126.908209594464
서울,78,구로대명벨리온점,"서울특별시 구로구 경인로53가길 10, 1층 107호(구로동, 구로 대명 벨리온 지식산업센터)",37.503193839963,126.874393271454
서울,687,관악센츄리타워점,"서울시 관악구 남부순환로 1808, 1층 3호",37.4810880767354,126.950917798181
서울,223,봉천역점,"서울특별시 관악구 남부순환로 1733, 1층(봉천동)",37.4825535910402,126.942759661044
서울,463,구로구청점,"서울특별시 구로구 가마산로 271, 1층 101호(구로동, 구롱오네뜨시티)",37.4963996027511,126.890291049446
서울,127,사당점,"서울특별시 관악구 과천대로 953, 1층(남현동)",37.4756965883653,126.981279442342
서울,343,서울대입구역점,"서울특별시 관악구 관악로 168, 제1층 제108-1호(봉천동, 대우디오슈페리움2단지)",37.4802159296703,126.952984762396
서울,340,신림역점,"서울특별시 관악구 신림로 344, 102호, 103호(신림동, 에스케이허브그린)",37.4851501707989,126.929977240424
서울,309,매헌역점,"서울특별시 서초구 강남대로10길 41, 1층(양재동)",37.4693179282875,127.041527390378
서울,829,낙성대점,"남부순환로244길 14, 1층",37.4763798474391,126.96302737934
서울,332,관악구청점,"서울특별시 관악구 관악로11길 17, 1층 104호(봉천동, 연빌딩)",37.4776871591135,126.951211820023
서울,936,고척스카이돔점,경인로 430 고척스카이돔,37.4982125677913,126.867088741096
서울,700,BYC사옥점,서울 영등포구 대림동 1005-3 (준공 전이라 구주소 입력),37.4875891743882,126.901839198241
서울,428,휴포레점,"서울특별시 동작구 시흥대로 606, 상가1층 110호(신대방동, 동작 협성휴포레 시그니처)",37.4864917793931,126.905526238207
서울,717,우면동점,"서울 서초구 성촌1길 12, 삼성프라자2 1층 103호",37.4656623427545,127.022142311822
서울,124,구로시장점,"서울특별시 구로구 구로동로26길 119, 1층 102호(구로동, 정엽빌딩)",37.4900653805612,126.890620654436
서울,58,구로디지털단지점,"서울특별시 구로구 디지털로32나길 17-45, 1층 101호(구로동, 오피스텔미래지오)",37.4851745815704,126.899502996554
서울,62,구로삼성IT밸리점,"서울특별시 구로구 디지털로33길 27, 1층 107-1호(구로동, 삼성아이티밸리)",37.4860566025335,126.894669265147
서울,876,양재시민의숲점,"매헌로1길 30, 1층",37.46227169444,127.034097014229
서울,121,구로에이스테크노타워3차점,"서울특별시 구로구 디지털로29길, 38, 103호(구로동, 에이스테크노타워 III)",37.4844975405616,126.89331047608
서울,894,구로지플러스타워점,"디지털로26길 123, 지플러스타워 지하1층 B106호",37.4830823343746,126.897699487349
서울,828,구로코오롱타워2차점,"디지털로30길 31, 1층 103호",37.4828775627581,126.896489758162
서울,967,구로KT점,"조원중앙로1길 19, 체나콜빌 1층 101호",37.4803202728405,126.903458115507
서울,592,구로대진월드타워점,"서울특별시 구로구 시흥대로163길 25,102호(구로동, 대진월드Ⅰ)",37.4817801723696,126.89840190858
서울,702,서초호반점,"서울 서초구 양재대로2길 8, 서초리슈빌s글로벌 1층 108호",37.4597249378479,127.024464322988
서울,45,신림대학점,"서울특별시 관악구 호암로26길 1, 1층 1호(신림동)",37.4709918069211,126.933898672188
서울,853,구로에이스하이엔드1차점,"디지털로26길 5, 에이스하이엔드타워1차 1층 104호 일부",37.4816105919768,126.893479312123
서울,836,구로대륭포스트8차점,"디지털로26길 43, 대륭포스트타워8차 1층 111호 일부",37.4810070418126,126.89442230572
서울,228,가산포휴점,"서울특별시 금천구 가산디지털1로 225, 1층 122-1호(가산동, 에이스가산 포휴)",37.4850725318802,126.878884450061
서울,342,대륭포스트5차점,"서울특별시 금천구 디지털로9길 68, 1층 112~113호(가산동, 대흉포스트타워 5차)",37.4810758439164,126.886418278694
서울,216,가산디지털단지역점,"서울특별시 금천구 벚꽃로 298, 1층 104-2호(가산동, 대륭포스트타워6차)",37.4814401689835,126.883871693415
서울,152,에이스K-1타워점,"서울특별시 금천구 가산디지털2로 166, 1층 101호(가산동, 에이스1타워)",37.4826735316069,126.878293835001
서울,933,가산갑을그레이트밸리점,"디지털로9길 32, 갑을그레이트밸리 1층 114호",37.4795130993704,126.887511773421
서울,255,가산W센터점,"서울특별시 금천구 가산디지털1로 181, 1층 110호(가산동, 가산 더블유센터)",37.4814249861909,126.880393604209
서울,595,가산반도아이비밸리점,"서울특별시 금천구 가산디지털로 204, 1층 105호(가산동)",37.4785685274302,126.889181123076
서울,454,가산SJ테크노빌점,"서울특별시 금천구 벚꽃로 278, 1층 104호(가산동, SJ테크노빌)",37.4794931161957,126.884634912937
서울,669,내곡동한국콜마점,서울 서초구 헌릉로8길 60 상가동 106호,37.454339212446,127.063651297207
서울,890,아스크타워점,"디지털로10길 37, 아스크타워 1층 126호",37.4766451549316,126.889578522942
서울,64,가산스카이밸리1차점,"서울특별시 금천구 가산디지털1로 142, 1층 129호(가산동, 가산 더스카이밸리 1차)",37.4784047058322,126.883358589722
서울,1014,가산어반워크점,"가산디지털2로 135, 가산어반워크 1층 122호 일부",37.4800207661549,126.878015828177
서울,872,퍼블릭가산점,"디지털로 178, 퍼블릭가산 1층 M-115호",37.4764394057239,126.887331650246
서울,378,에이스하이엔드타워6차점,"서울특별시 금천구 벚꽃로 234, 1층 110호(가산동, 에이스하이엔드타워6차)",37.4759973021269,126.88613236531
서울,727,가산테라타워점,"서울 금천구 디지털로10길 78, 가산테라타워 105호,106호의 일부",37.4745325914718,126.889614189767
서울,446,한라원앤원타워점,"서울특별시 금천구 가산디지털2로 101, 1층 118호(가산동)",37.477043450667,126.879222554896
서울,895,가산SK트윈테크점,"가산디지털1로 119, SK트윈테크타워 1층 B동 103호",37.4760631854134,126.882925390269
서울,101,에이스가산타워점,"서울특별시 금천구 디지털로 121, 1층 103호(가산동, 에이스가산타워)",37.4761399099716,126.880098704605
서울,374,가산IT프리미어타워점,"서울특별시 금천구 가산디지털1로 88, 1층 102-2호(가산동, IT프리미어타워)",37.4738866647292,126.885456361765
서울,333,대륭19차점,"서울특별시 금천구 가산디지털2로 70, 1층 101호(가산동, 대륭테크노타운19차)",37.474706676466,126.882341560662
서울,421,오류동점,"서울특별시 구로구 오류로 51, 1층(오류동)",37.4894645051593,126.839573072838
서울,410,호서대벤처타워점,"서울특별시 금천구 가산디지털1로 70(가산동, 호서대벤처타워 101호)",37.4723085472631,126.886110038559
